!MiriamID::urn:miriam:kegg.reaction,!dG0_prime (kJ/mol),!sigma[dG0] (kJ/mol),!pH,!I (mM),!T (Kelvin),!Note
R04770,,,9.0,0.1,298.15,uncertainty is too high
R04771,,,9.0,0.1,298.15,uncertainty is too high
R04772,,,9.0,0.1,298.15,uncertainty is too high
R04773,,,9.0,0.1,298.15,uncertainty is too high
R04774,,,9.0,0.1,298.15,uncertainty is too high
R04775,,,9.0,0.1,298.15,uncertainty is too high
R04776,-31.5,33.8,9.0,0.1,298.15,
R04777,-31.4,33.5,9.0,0.1,298.15,
R04779,-24.8,4.3,9.0,0.1,298.15,
R04780,-11.9,4.3,9.0,0.1,298.15,
R04781,3.1,9.6,9.0,0.1,298.15,
R04782,,,9.0,0.1,298.15,uncertainty is too high
R04783,-13.5,3.5,9.0,0.1,298.15,
R04784,-68.9,7.7,9.0,0.1,298.15,
R04785,,,9.0,0.1,298.15,uncertainty is too high
R04786,,,9.0,0.1,298.15,uncertainty is too high
R04787,,,9.0,0.1,298.15,uncertainty is too high
R04789,,,9.0,0.1,298.15,uncertainty is too high
R04790,,,9.0,0.1,298.15,uncertainty is too high
R04791,,,9.0,0.1,298.15,uncertainty is too high
R04792,,,9.0,0.1,298.15,uncertainty is too high
R04794,,,9.0,0.1,298.15,uncertainty is too high
R04795,,,9.0,0.1,298.15,uncertainty is too high
R04798,,,9.0,0.1,298.15,uncertainty is too high
R04799,,,9.0,0.1,298.15,uncertainty is too high
R04800,,,9.0,0.1,298.15,uncertainty is too high
R04801,-207.7,82.1,9.0,0.1,298.15,
R04803,,,9.0,0.1,298.15,uncertainty is too high
R04804,6.8,5.8,9.0,0.1,298.15,
R04805,,,9.0,0.1,298.15,uncertainty is too high
R04806,,,9.0,0.1,298.15,uncertainty is too high
R04807,,,9.0,0.1,298.15,uncertainty is too high
R04808,,,9.0,0.1,298.15,uncertainty is too high
R04809,,,9.0,0.1,298.15,uncertainty is too high
R04810,,,9.0,0.1,298.15,uncertainty is too high
R04811,,,9.0,0.1,298.15,uncertainty is too high
R04812,,,9.0,0.1,298.15,uncertainty is too high
R04813,,,9.0,0.1,298.15,uncertainty is too high
R04817,,,9.0,0.1,298.15,uncertainty is too high
R04818,,,9.0,0.1,298.15,uncertainty is too high
R04819,,,9.0,0.1,298.15,uncertainty is too high
R04823,,,9.0,0.1,298.15,uncertainty is too high
R04824,,,9.0,0.1,298.15,uncertainty is too high
R04825,,,9.0,0.1,298.15,uncertainty is too high
R04826,,,9.0,0.1,298.15,uncertainty is too high
R04827,,,9.0,0.1,298.15,uncertainty is too high
R04829,,,9.0,0.1,298.15,uncertainty is too high
R04830,,,9.0,0.1,298.15,uncertainty is too high
R04831,,,9.0,0.1,298.15,uncertainty is too high
R04832,,,9.0,0.1,298.15,uncertainty is too high
R04833,,,9.0,0.1,298.15,uncertainty is too high
R04834,,,9.0,0.1,298.15,uncertainty is too high
R04835,,,9.0,0.1,298.15,uncertainty is too high
R04836,,,9.0,0.1,298.15,uncertainty is too high
R04837,,,9.0,0.1,298.15,uncertainty is too high
R04838,,,9.0,0.1,298.15,uncertainty is too high
R04840,,,9.0,0.1,298.15,uncertainty is too high
R04842,,,9.0,0.1,298.15,uncertainty is too high
R04843,,,9.0,0.1,298.15,uncertainty is too high
R04844,,,9.0,0.1,298.15,uncertainty is too high
R04845,,,9.0,0.1,298.15,uncertainty is too high
R04846,,,9.0,0.1,298.15,uncertainty is too high
R04847,,,9.0,0.1,298.15,uncertainty is too high
R04849,,,9.0,0.1,298.15,uncertainty is too high
R04850,,,9.0,0.1,298.15,uncertainty is too high
R04852,,,9.0,0.1,298.15,uncertainty is too high
R04853,,,9.0,0.1,298.15,uncertainty is too high
R04854,,,9.0,0.1,298.15,uncertainty is too high
R04855,,,9.0,0.1,298.15,uncertainty is too high
R04856,,,9.0,0.1,298.15,uncertainty is too high
R04857,12.6,18.3,9.0,0.1,298.15,
R04858,,,9.0,0.1,298.15,uncertainty is too high
R04859,,,9.0,0.1,298.15,uncertainty is too high
R04860,,,9.0,0.1,298.15,uncertainty is too high
R04861,,,9.0,0.1,298.15,uncertainty is too high
R04862,10.9,5.2,9.0,0.1,298.15,
R04863,,,9.0,0.1,298.15,uncertainty is too high
R04864,,,9.0,0.1,298.15,uncertainty is too high
R04866,,,9.0,0.1,298.15,uncertainty is too high
R04867,,,9.0,0.1,298.15,uncertainty is too high
R04868,,,9.0,0.1,298.15,uncertainty is too high
R04869,,,9.0,0.1,298.15,uncertainty is too high
R04870,-164.2,13.8,9.0,0.1,298.15,
R04872,,,9.0,0.1,298.15,uncertainty is too high
R04874,-1.2,17.0,9.0,0.1,298.15,
R04875,-10.2,12.9,9.0,0.1,298.15,
R04876,-9.2,15.9,9.0,0.1,298.15,
R04877,,,9.0,0.1,298.15,uncertainty is too high
R04878,,,9.0,0.1,298.15,uncertainty is too high
R04879,265.2,14.0,9.0,0.1,298.15,
R04880,11.7,16.6,9.0,0.1,298.15,
R04881,,,9.0,0.1,298.15,uncertainty is too high
R04882,-60.4,16.7,9.0,0.1,298.15,
R04883,-59.4,16.7,9.0,0.1,298.15,
R04884,,,9.0,0.1,298.15,uncertainty is too high
R04885,56.7,30.9,9.0,0.1,298.15,
R04886,,,9.0,0.1,298.15,uncertainty is too high
R04887,,,9.0,0.1,298.15,uncertainty is too high
R04888,-60.0,17.4,9.0,0.1,298.15,
R04889,-59.0,17.4,9.0,0.1,298.15,
R04890,-96.4,19.1,9.0,0.1,298.15,
R04891,-60.0,17.2,9.0,0.1,298.15,
R04892,-59.0,17.2,9.0,0.1,298.15,
R04893,-95.2,18.9,9.0,0.1,298.15,
R04894,-87.4,21.1,9.0,0.1,298.15,
R04895,-0.6,7.3,9.0,0.1,298.15,
R04899,206.1,9.4,9.0,0.1,298.15,
R04900,,,9.0,0.1,298.15,uncertainty is too high
R04901,-12.6,53.9,9.0,0.1,298.15,
R04902,-433.7,58.6,9.0,0.1,298.15,
R04903,-60.1,20.8,9.0,0.1,298.15,
R04904,-182.2,22.3,9.0,0.1,298.15,
R04905,,,9.0,0.1,298.15,uncertainty is too high
R04906,-125.9,29.6,9.0,0.1,298.15,
R04907,-212.5,20.7,9.0,0.1,298.15,
R04909,7.5,19.2,9.0,0.1,298.15,
R04910,-52.1,16.8,9.0,0.1,298.15,
R04911,-43.1,18.0,9.0,0.1,298.15,
R04913,,,9.0,0.1,298.15,uncertainty is too high
R04914,-116.7,19.3,9.0,0.1,298.15,
R04915,-335.4,18.9,9.0,0.1,298.15,
R04916,-61.2,14.9,9.0,0.1,298.15,
R04917,-60.2,14.9,9.0,0.1,298.15,
R04918,-0.3,16.5,9.0,0.1,298.15,
R04919,8.5,30.1,9.0,0.1,298.15,
R04920,,,9.0,0.1,298.15,uncertainty is too high
R04921,,,9.0,0.1,298.15,uncertainty is too high
R04922,,,9.0,0.1,298.15,uncertainty is too high
R04923,,,9.0,0.1,298.15,uncertainty is too high
R04924,,,9.0,0.1,298.15,uncertainty is too high
R04925,150.3,31.3,9.0,0.1,298.15,
R04927,,,9.0,0.1,298.15,uncertainty is too high
R04928,,,9.0,0.1,298.15,uncertainty is too high
R04929,,,9.0,0.1,298.15,uncertainty is too high
R04930,,,9.0,0.1,298.15,uncertainty is too high
R04931,,,9.0,0.1,298.15,uncertainty is too high
R04932,,,9.0,0.1,298.15,uncertainty is too high
R04933,,,9.0,0.1,298.15,uncertainty is too high
R04934,,,9.0,0.1,298.15,uncertainty is too high
R04935,,,9.0,0.1,298.15,uncertainty is too high
R04936,,,9.0,0.1,298.15,uncertainty is too high
R04937,-95.9,3.6,9.0,0.1,298.15,
R04938,-107.5,3.2,9.0,0.1,298.15,
R04939,,,9.0,0.1,298.15,uncertainty is too high
R04940,,,9.0,0.1,298.15,uncertainty is too high
R04941,,,9.0,0.1,298.15,uncertainty is too high
R04942,,,9.0,0.1,298.15,uncertainty is too high
R04943,,,9.0,0.1,298.15,uncertainty is too high
R04944,,,9.0,0.1,298.15,uncertainty is too high
R04945,,,9.0,0.1,298.15,uncertainty is too high
R04946,,,9.0,0.1,298.15,uncertainty is too high
R04947,,,9.0,0.1,298.15,uncertainty is too high
R04948,,,9.0,0.1,298.15,uncertainty is too high
R04949,,,9.0,0.1,298.15,uncertainty is too high
R04950,,,9.0,0.1,298.15,uncertainty is too high
R04951,,,9.0,0.1,298.15,uncertainty is too high
R04952,,,9.0,0.1,298.15,uncertainty is too high
R04953,,,9.0,0.1,298.15,uncertainty is too high
R04954,,,9.0,0.1,298.15,uncertainty is too high
R04955,,,9.0,0.1,298.15,uncertainty is too high
R04956,,,9.0,0.1,298.15,uncertainty is too high
R04957,,,9.0,0.1,298.15,uncertainty is too high
R04958,,,9.0,0.1,298.15,uncertainty is too high
R04959,,,9.0,0.1,298.15,uncertainty is too high
R04960,,,9.0,0.1,298.15,uncertainty is too high
R04961,,,9.0,0.1,298.15,uncertainty is too high
R04962,,,9.0,0.1,298.15,uncertainty is too high
R04963,,,9.0,0.1,298.15,uncertainty is too high
R04964,,,9.0,0.1,298.15,uncertainty is too high
R04965,,,9.0,0.1,298.15,uncertainty is too high
R04966,,,9.0,0.1,298.15,uncertainty is too high
R04967,,,9.0,0.1,298.15,uncertainty is too high
R04968,,,9.0,0.1,298.15,uncertainty is too high
R04969,,,9.0,0.1,298.15,uncertainty is too high
R04970,,,9.0,0.1,298.15,uncertainty is too high
R04971,,,9.0,0.1,298.15,uncertainty is too high
R04972,,,9.0,0.1,298.15,uncertainty is too high
R04973,,,9.0,0.1,298.15,uncertainty is too high
R04975,,,9.0,0.1,298.15,uncertainty is too high
R04977,,,9.0,0.1,298.15,uncertainty is too high
R04978,76.5,123.4,9.0,0.1,298.15,
R04979,,,9.0,0.1,298.15,uncertainty is too high
R04980,-2549.6,42.6,9.0,0.1,298.15,
R04981,,,9.0,0.1,298.15,uncertainty is too high
R04982,-374.4,63.7,9.0,0.1,298.15,
R04983,,,9.0,0.1,298.15,uncertainty is too high
R04984,,,9.0,0.1,298.15,uncertainty is too high
R04985,-0.5,23.9,9.0,0.1,298.15,
R04986,0.5,79.4,9.0,0.1,298.15,
R04987,-432.3,79.9,9.0,0.1,298.15,
R04988,,,9.0,0.1,298.15,uncertainty is too high
R04989,-450.9,82.2,9.0,0.1,298.15,
R04990,,,9.0,0.1,298.15,uncertainty is too high
R04993,,,9.0,0.1,298.15,uncertainty is too high
R04996,-59.7,16.3,9.0,0.1,298.15,
R04998,33.8,13.5,9.0,0.1,298.15,
R04999,,,9.0,0.1,298.15,uncertainty is too high
R05000,-86.6,22.9,9.0,0.1,298.15,
R05001,-205.3,13.0,9.0,0.1,298.15,
R05002,-17.9,59.8,9.0,0.1,298.15,
R05010,,,9.0,0.1,298.15,uncertainty is too high
R05030,-19.9,136.4,9.0,0.1,298.15,
R05032,-24.7,130.6,9.0,0.1,298.15,
R05035,,,9.0,0.1,298.15,uncertainty is too high
R05036,,,9.0,0.1,298.15,uncertainty is too high
R05037,,,9.0,0.1,298.15,uncertainty is too high
R05038,-13.8,62.2,9.0,0.1,298.15,
R05039,-461.3,63.1,9.0,0.1,298.15,
R05040,,,9.0,0.1,298.15,uncertainty is too high
R05041,,,9.0,0.1,298.15,uncertainty is too high
R05043,0.0,43.3,9.0,0.1,298.15,
R05044,,,9.0,0.1,298.15,uncertainty is too high
R05045,,,9.0,0.1,298.15,uncertainty is too high
R05046,-27.6,12.6,9.0,0.1,298.15,
R05048,,,9.0,0.1,298.15,uncertainty is too high
R05049,-62.2,9.8,9.0,0.1,298.15,
R05050,-59.7,7.4,9.0,0.1,298.15,
R05051,58.9,5.6,9.0,0.1,298.15,
R05052,-7.4,5.6,9.0,0.1,298.15,
R05053,5.3,8.1,9.0,0.1,298.15,
R05055,-4.5,33.6,9.0,0.1,298.15,
R05056,-53.6,34.6,9.0,0.1,298.15,
R05057,53.6,29.8,9.0,0.1,298.15,
R05058,-75.0,35.2,9.0,0.1,298.15,
R05059,,,9.0,0.1,298.15,uncertainty is too high
R05060,,,9.0,0.1,298.15,uncertainty is too high
R05061,-5.3,16.3,9.0,0.1,298.15,
R05062,,,9.0,0.1,298.15,uncertainty is too high
R05063,36.0,9.2,9.0,0.1,298.15,
R05064,-38.0,30.0,9.0,0.1,298.15,
R05066,11.7,3.9,9.0,0.1,298.15,
R05068,10.2,6.5,9.0,0.1,298.15,
R05069,0.0,6.9,9.0,0.1,298.15,
R05070,-35.6,6.2,9.0,0.1,298.15,
R05071,0.0,6.9,9.0,0.1,298.15,
R05072,,,9.0,0.1,298.15,uncertainty is too high
R05074,,,9.0,0.1,298.15,uncertainty is too high
R05075,,,9.0,0.1,298.15,uncertainty is too high
R05076,-3.3,31.6,9.0,0.1,298.15,
R05077,57.1,6.5,9.0,0.1,298.15,
R05078,3.1,7.9,9.0,0.1,298.15,
R05079,86.0,6.7,9.0,0.1,298.15,
R05080,,,9.0,0.1,298.15,uncertainty is too high
R05081,,,9.0,0.1,298.15,uncertainty is too high
R05083,-30.0,11.7,9.0,0.1,298.15,
R05084,,,9.0,0.1,298.15,uncertainty is too high
R05085,-6.8,5.1,9.0,0.1,298.15,
R05086,-13.1,5.6,9.0,0.1,298.15,
R05087,-6.9,8.2,9.0,0.1,298.15,
R05088,,,9.0,0.1,298.15,uncertainty is too high
R05089,-230.9,38.1,9.0,0.1,298.15,
R05090,-267.0,36.6,9.0,0.1,298.15,
R05092,,,9.0,0.1,298.15,uncertainty is too high
R05097,,,9.0,0.1,298.15,uncertainty is too high
R05098,-98.3,8.9,9.0,0.1,298.15,
R05099,-60.0,6.4,9.0,0.1,298.15,
R05100,4.4,16.3,9.0,0.1,298.15,
R05102,,,9.0,0.1,298.15,uncertainty is too high
R05105,,,9.0,0.1,298.15,uncertainty is too high
R05106,,,9.0,0.1,298.15,uncertainty is too high
R05107,,,9.0,0.1,298.15,uncertainty is too high
R05108,,,9.0,0.1,298.15,uncertainty is too high
R05109,,,9.0,0.1,298.15,uncertainty is too high
R05110,,,9.0,0.1,298.15,uncertainty is too high
R05111,,,9.0,0.1,298.15,uncertainty is too high
R05112,,,9.0,0.1,298.15,uncertainty is too high
R05113,,,9.0,0.1,298.15,uncertainty is too high
R05114,,,9.0,0.1,298.15,uncertainty is too high
R05115,,,9.0,0.1,298.15,uncertainty is too high
R05116,,,9.0,0.1,298.15,uncertainty is too high
R05117,,,9.0,0.1,298.15,uncertainty is too high
R05118,,,9.0,0.1,298.15,uncertainty is too high
R05119,,,9.0,0.1,298.15,uncertainty is too high
R05120,,,9.0,0.1,298.15,uncertainty is too high
R05121,,,9.0,0.1,298.15,uncertainty is too high
R05122,,,9.0,0.1,298.15,uncertainty is too high
R05123,,,9.0,0.1,298.15,uncertainty is too high
R05124,,,9.0,0.1,298.15,uncertainty is too high
R05125,,,9.0,0.1,298.15,uncertainty is too high
R05126,,,9.0,0.1,298.15,uncertainty is too high
R05127,,,9.0,0.1,298.15,uncertainty is too high
R05128,59.0,43.1,9.0,0.1,298.15,
R05129,-95.3,42.5,9.0,0.1,298.15,
R05130,-64.6,77.8,9.0,0.1,298.15,
R05131,,,9.0,0.1,298.15,uncertainty is too high
R05132,,,9.0,0.1,298.15,uncertainty is too high
R05133,31.2,16.2,9.0,0.1,298.15,
R05134,30.2,12.1,9.0,0.1,298.15,
R05135,,,9.0,0.1,298.15,uncertainty is too high
R05136,-8.9,12.1,9.0,0.1,298.15,
R05137,-71.2,17.5,9.0,0.1,298.15,
R05138,74.0,8.9,9.0,0.1,298.15,
R05140,-133.2,2.7,9.0,0.1,298.15,
R05141,-13.4,35.8,9.0,0.1,298.15,
R05142,-13.4,29.7,9.0,0.1,298.15,
R05144,,,9.0,0.1,298.15,uncertainty is too high
R05145,,,9.0,0.1,298.15,uncertainty is too high
R05146,,,9.0,0.1,298.15,uncertainty is too high
R05147,2.2,5.0,9.0,0.1,298.15,
R05148,-388.8,16.4,9.0,0.1,298.15,
R05149,,,9.0,0.1,298.15,uncertainty is too high
R05150,,,9.0,0.1,298.15,uncertainty is too high
R05151,,,9.0,0.1,298.15,uncertainty is too high
R05152,,,9.0,0.1,298.15,uncertainty is too high
R05153,,,9.0,0.1,298.15,uncertainty is too high
R05154,-431.8,22.2,9.0,0.1,298.15,
R05155,-375.9,16.1,9.0,0.1,298.15,
R05156,,,9.0,0.1,298.15,uncertainty is too high
R05157,-344.9,26.8,9.0,0.1,298.15,
R05158,-432.8,22.2,9.0,0.1,298.15,
R05162,,,9.0,0.1,298.15,uncertainty is too high
R05163,,,9.0,0.1,298.15,uncertainty is too high
R05164,,,9.0,0.1,298.15,uncertainty is too high
R05165,,,9.0,0.1,298.15,uncertainty is too high
R05166,-8.9,17.9,9.0,0.1,298.15,
R05167,,,9.0,0.1,298.15,uncertainty is too high
R05168,-14.1,7.3,9.0,0.1,298.15,
R05169,-16.1,20.4,9.0,0.1,298.15,
R05170,-34.9,21.4,9.0,0.1,298.15,
R05171,-1.3,17.6,9.0,0.1,298.15,
R05172,20.0,14.0,9.0,0.1,298.15,
R05173,,,9.0,0.1,298.15,uncertainty is too high
R05174,,,9.0,0.1,298.15,uncertainty is too high
R05175,,,9.0,0.1,298.15,uncertainty is too high
R05176,0.0,12.9,9.0,0.1,298.15,
R05177,,,9.0,0.1,298.15,uncertainty is too high
R05179,,,9.0,0.1,298.15,uncertainty is too high
R05180,,,9.0,0.1,298.15,uncertainty is too high
R05181,,,9.0,0.1,298.15,uncertainty is too high
R05182,,,9.0,0.1,298.15,uncertainty is too high
R05183,,,9.0,0.1,298.15,uncertainty is too high
R05185,-582.4,48.2,9.0,0.1,298.15,
R05198,,,9.0,0.1,298.15,uncertainty is too high
R05199,,,9.0,0.1,298.15,uncertainty is too high
R05202,40.0,38.9,9.0,0.1,298.15,
R05207,5.4,34.4,9.0,0.1,298.15,
R05209,,,9.0,0.1,298.15,uncertainty is too high
R05210,,,9.0,0.1,298.15,uncertainty is too high
R05211,,,9.0,0.1,298.15,uncertainty is too high
R05212,,,9.0,0.1,298.15,uncertainty is too high
R05213,,,9.0,0.1,298.15,uncertainty is too high
R05214,,,9.0,0.1,298.15,uncertainty is too high
R05215,,,9.0,0.1,298.15,uncertainty is too high
R05216,,,9.0,0.1,298.15,uncertainty is too high
R05217,,,9.0,0.1,298.15,uncertainty is too high
R05218,,,9.0,0.1,298.15,uncertainty is too high
R05219,,,9.0,0.1,298.15,uncertainty is too high
R05220,,,9.0,0.1,298.15,uncertainty is too high
R05221,,,9.0,0.1,298.15,uncertainty is too high
R05222,,,9.0,0.1,298.15,uncertainty is too high
R05223,,,9.0,0.1,298.15,uncertainty is too high
R05224,,,9.0,0.1,298.15,uncertainty is too high
R05225,,,9.0,0.1,298.15,uncertainty is too high
R05226,,,9.0,0.1,298.15,uncertainty is too high
R05227,,,9.0,0.1,298.15,uncertainty is too high
R05228,,,9.0,0.1,298.15,uncertainty is too high
R05229,,,9.0,0.1,298.15,uncertainty is too high
R05230,,,9.0,0.1,298.15,uncertainty is too high
R05231,12.7,6.1,9.0,0.1,298.15,
R05232,11.7,12.7,9.0,0.1,298.15,
R05233,11.7,8.3,9.0,0.1,298.15,
R05234,11.7,8.3,9.0,0.1,298.15,
R05235,-59.7,12.5,9.0,0.1,298.15,
R05236,-57.2,12.3,9.0,0.1,298.15,
R05237,-135.3,8.5,9.0,0.1,298.15,
R05238,-135.3,8.5,9.0,0.1,298.15,
R05239,-112.3,24.5,9.0,0.1,298.15,
R05240,15.9,20.0,9.0,0.1,298.15,
R05241,-112.3,23.6,9.0,0.1,298.15,
R05243,,,9.0,0.1,298.15,uncertainty is too high
R05244,-81.5,23.6,9.0,0.1,298.15,
R05245,-266.2,18.5,9.0,0.1,298.15,
R05246,-270.6,16.3,9.0,0.1,298.15,
R05247,-441.2,16.7,9.0,0.1,298.15,
R05248,-261.8,14.6,9.0,0.1,298.15,
R05249,-431.6,21.6,9.0,0.1,298.15,
R05250,432.9,21.6,9.0,0.1,298.15,
R05251,-199.2,14.4,9.0,0.1,298.15,
R05252,141.8,7.1,9.0,0.1,298.15,
R05255,,,9.0,0.1,298.15,uncertainty is too high
R05256,-256.9,21.0,9.0,0.1,298.15,
R05257,-258.3,18.8,9.0,0.1,298.15,
R05258,,,9.0,0.1,298.15,uncertainty is too high
R05259,,,9.0,0.1,298.15,uncertainty is too high
R05260,,,9.0,0.1,298.15,uncertainty is too high
R05261,-314.4,21.6,9.0,0.1,298.15,
R05262,-315.4,21.6,9.0,0.1,298.15,
R05263,-314.4,23.1,9.0,0.1,298.15,
R05264,-315.4,23.1,9.0,0.1,298.15,
R05265,,,9.0,0.1,298.15,uncertainty is too high
R05266,-383.9,14.4,9.0,0.1,298.15,
R05267,,,9.0,0.1,298.15,uncertainty is too high
R05268,,,9.0,0.1,298.15,uncertainty is too high
R05269,,,9.0,0.1,298.15,uncertainty is too high
R05270,-187.9,43.3,9.0,0.1,298.15,
R05271,,,9.0,0.1,298.15,uncertainty is too high
R05272,,,9.0,0.1,298.15,uncertainty is too high
R05273,489.2,18.2,9.0,0.1,298.15,
R05274,-360.1,16.2,9.0,0.1,298.15,
R05275,14.3,19.3,9.0,0.1,298.15,
R05276,,,9.0,0.1,298.15,uncertainty is too high
R05277,,,9.0,0.1,298.15,uncertainty is too high
R05278,,,9.0,0.1,298.15,uncertainty is too high
R05279,,,9.0,0.1,298.15,uncertainty is too high
R05280,369.7,14.2,9.0,0.1,298.15,
R05281,,,9.0,0.1,298.15,uncertainty is too high
R05282,11.7,11.1,9.0,0.1,298.15,
R05283,11.7,6.0,9.0,0.1,298.15,
R05284,,,9.0,0.1,298.15,uncertainty is too high
R05285,,,9.0,0.1,298.15,uncertainty is too high
R05286,-59.7,6.3,9.0,0.1,298.15,
R05287,,,9.0,0.1,298.15,uncertainty is too high
R05288,-383.9,12.8,9.0,0.1,298.15,
R05289,-58.8,11.1,9.0,0.1,298.15,
R05290,-388.8,16.4,9.0,0.1,298.15,
R05291,-389.7,16.4,9.0,0.1,298.15,
R05292,-36.6,20.1,9.0,0.1,298.15,
R05293,-35.6,20.1,9.0,0.1,298.15,
R05294,,,9.0,0.1,298.15,uncertainty is too high
R05295,-257.7,11.8,9.0,0.1,298.15,
R05296,-54.1,9.2,9.0,0.1,298.15,
R05297,-0.6,5.9,9.0,0.1,298.15,
R05298,-10.7,3.8,9.0,0.1,298.15,
R05299,-331.2,11.9,9.0,0.1,298.15,
R05300,-17.9,11.6,9.0,0.1,298.15,
R05301,,,9.0,0.1,298.15,uncertainty is too high
R05302,,,9.0,0.1,298.15,uncertainty is too high
R05303,,,9.0,0.1,298.15,uncertainty is too high
R05304,,,9.0,0.1,298.15,uncertainty is too high
R05305,9.2,31.3,9.0,0.1,298.15,
R05307,-44.3,42.1,9.0,0.1,298.15,
R05308,-96.8,23.7,9.0,0.1,298.15,
R05309,-36.5,20.1,9.0,0.1,298.15,
R05310,,,9.0,0.1,298.15,uncertainty is too high
R05311,51.8,32.3,9.0,0.1,298.15,
R05312,-86.1,33.6,9.0,0.1,298.15,
R05313,-37.6,19.2,9.0,0.1,298.15,
R05314,-36.5,20.1,9.0,0.1,298.15,
R05315,-5.0,29.1,9.0,0.1,298.15,
R05316,34.9,32.5,9.0,0.1,298.15,
R05317,-95.0,12.8,9.0,0.1,298.15,
R05318,,,9.0,0.1,298.15,uncertainty is too high
R05320,,,9.0,0.1,298.15,uncertainty is too high
R05321,-385.4,39.1,9.0,0.1,298.15,
R05322,-385.4,39.1,9.0,0.1,298.15,
R05323,,,9.0,0.1,298.15,uncertainty is too high
R05324,-70.1,13.7,9.0,0.1,298.15,
R05325,,,9.0,0.1,298.15,uncertainty is too high
R05326,8.0,11.7,9.0,0.1,298.15,
R05328,-11.2,5.2,9.0,0.1,298.15,
R05329,,,9.0,0.1,298.15,uncertainty is too high
R05330,25.0,41.4,9.0,0.1,298.15,
R05331,-85.5,40.7,9.0,0.1,298.15,
R05332,-27.1,7.7,9.0,0.1,298.15,
R05333,,,9.0,0.1,298.15,uncertainty is too high
R05334,-95.3,17.8,9.0,0.1,298.15,
R05335,5.9,15.6,9.0,0.1,298.15,
R05336,-22.3,3.7,9.0,0.1,298.15,
R05337,-0.0,31.2,9.0,0.1,298.15,
R05338,-26.8,3.3,9.0,0.1,298.15,
R05339,-14.3,3.3,9.0,0.1,298.15,
R05341,-207.7,85.1,9.0,0.1,298.15,
R05344,-492.3,9.6,9.0,0.1,298.15,
R05345,-250.9,87.0,9.0,0.1,298.15,
R05346,,,9.0,0.1,298.15,uncertainty is too high
R05347,11.7,11.1,9.0,0.1,298.15,
R05348,11.7,11.1,9.0,0.1,298.15,
R05349,-5.1,49.9,9.0,0.1,298.15,
R05350,-4.1,49.9,9.0,0.1,298.15,
R05351,-50.5,7.4,9.0,0.1,298.15,
R05352,9.2,10.4,9.0,0.1,298.15,
R05353,-61.0,9.6,9.0,0.1,298.15,
R05354,-38.2,20.6,9.0,0.1,298.15,
R05355,,,9.0,0.1,298.15,uncertainty is too high
R05356,5.9,10.2,9.0,0.1,298.15,
R05357,-58.9,29.4,9.0,0.1,298.15,
R05358,,,9.0,0.1,298.15,uncertainty is too high
R05359,-67.8,14.5,9.0,0.1,298.15,
R05360,-48.6,18.3,9.0,0.1,298.15,
R05361,-71.8,16.8,9.0,0.1,298.15,
R05362,-63.5,13.0,9.0,0.1,298.15,
R05363,,,9.0,0.1,298.15,uncertainty is too high
R05364,-63.5,11.0,9.0,0.1,298.15,
R05365,-61.4,18.2,9.0,0.1,298.15,
R05366,-75.9,11.3,9.0,0.1,298.15,
R05367,,,9.0,0.1,298.15,uncertainty is too high
R05368,,,9.0,0.1,298.15,uncertainty is too high
R05369,,,9.0,0.1,298.15,uncertainty is too high
R05370,,,9.0,0.1,298.15,uncertainty is too high
R05371,,,9.0,0.1,298.15,uncertainty is too high
R05372,,,9.0,0.1,298.15,uncertainty is too high
R05373,-16.6,7.0,9.0,0.1,298.15,
R05374,-7.3,10.0,9.0,0.1,298.15,
R05375,1.7,12.1,9.0,0.1,298.15,
R05376,8.5,15.4,9.0,0.1,298.15,
R05377,-3.3,14.3,9.0,0.1,298.15,
R05378,-2.0,8.7,9.0,0.1,298.15,
R05379,,,9.0,0.1,298.15,uncertainty is too high
R05380,,,9.0,0.1,298.15,uncertainty is too high
R05381,16.1,8.9,9.0,0.1,298.15,
R05382,-35.0,16.6,9.0,0.1,298.15,
R05383,,,9.0,0.1,298.15,uncertainty is too high
R05384,,,9.0,0.1,298.15,uncertainty is too high
R05385,,,9.0,0.1,298.15,uncertainty is too high
R05386,,,9.0,0.1,298.15,uncertainty is too high
R05387,,,9.0,0.1,298.15,uncertainty is too high
R05388,,,9.0,0.1,298.15,uncertainty is too high
R05389,0.0,9.1,9.0,0.1,298.15,
R05390,,,9.0,0.1,298.15,uncertainty is too high
R05391,,,9.0,0.1,298.15,uncertainty is too high
R05392,,,9.0,0.1,298.15,uncertainty is too high
R05393,,,9.0,0.1,298.15,uncertainty is too high
R05394,,,9.0,0.1,298.15,uncertainty is too high
R05395,,,9.0,0.1,298.15,uncertainty is too high
R05396,,,9.0,0.1,298.15,uncertainty is too high
R05397,,,9.0,0.1,298.15,uncertainty is too high
R05398,17.7,16.2,9.0,0.1,298.15,
R05399,,,9.0,0.1,298.15,uncertainty is too high
R05400,,,9.0,0.1,298.15,uncertainty is too high
R05401,,,9.0,0.1,298.15,uncertainty is too high
R05402,,,9.0,0.1,298.15,uncertainty is too high
R05403,,,9.0,0.1,298.15,uncertainty is too high
R05404,-264.5,14.9,9.0,0.1,298.15,
R05405,-257.6,12.1,9.0,0.1,298.15,
R05406,,,9.0,0.1,298.15,uncertainty is too high
R05407,,,9.0,0.1,298.15,uncertainty is too high
