!MiriamID::urn:miriam:kegg.reaction,!dG0_prime (kJ/mol),!sigma[dG0] (kJ/mol),!pH,!I (mM),!T (Kelvin),!Note
R05684,27.4,5.4,6.0,0.1,298.15,
R05685,28.8,6.2,6.0,0.1,298.15,
R05686,29.9,6.2,6.0,0.1,298.15,
R05687,25.4,22.0,6.0,0.1,298.15,
R05688,29.0,5.4,6.0,0.1,298.15,
R05689,,,6.0,0.1,298.15,uncertainty is too high
R05690,,,6.0,0.1,298.15,uncertainty is too high
R05691,,,6.0,0.1,298.15,uncertainty is too high
R05692,,,6.0,0.1,298.15,uncertainty is too high
R05693,,,6.0,0.1,298.15,uncertainty is too high
R05694,,,6.0,0.1,298.15,uncertainty is too high
R05695,-280.9,17.5,6.0,0.1,298.15,
R05696,-116.3,10.2,6.0,0.1,298.15,
R05697,-164.6,13.4,6.0,0.1,298.15,
R05698,-120.2,8.8,6.0,0.1,298.15,
R05699,-25.4,17.3,6.0,0.1,298.15,
R05700,-19.3,2.7,6.0,0.1,298.15,
R05701,-18.2,2.8,6.0,0.1,298.15,
R05702,66.0,15.9,6.0,0.1,298.15,
R05703,,,6.0,0.1,298.15,uncertainty is too high
R05704,,,6.0,0.1,298.15,uncertainty is too high
R05705,27.4,5.9,6.0,0.1,298.15,
R05706,28.4,5.9,6.0,0.1,298.15,
R05707,0.9,33.8,6.0,0.1,298.15,
R05708,,,6.0,0.1,298.15,uncertainty is too high
R05711,,,6.0,0.1,298.15,uncertainty is too high
R05712,,,6.0,0.1,298.15,uncertainty is too high
R05713,,,6.0,0.1,298.15,uncertainty is too high
R05714,24.9,6.0,6.0,0.1,298.15,
R05715,23.8,54.1,6.0,0.1,298.15,
R05716,24.8,54.1,6.0,0.1,298.15,
R05717,20.0,7.6,6.0,0.1,298.15,
R05718,,,6.0,0.1,298.15,uncertainty is too high
R05719,-319.2,18.9,6.0,0.1,298.15,
R05720,-359.9,16.1,6.0,0.1,298.15,
R05721,,,6.0,0.1,298.15,uncertainty is too high
R05722,-449.0,45.0,6.0,0.1,298.15,
R05723,-505.8,54.9,6.0,0.1,298.15,
R05724,-482.9,20.1,6.0,0.1,298.15,
R05725,-483.9,20.1,6.0,0.1,298.15,
R05727,,,6.0,0.1,298.15,uncertainty is too high
R05728,,,6.0,0.1,298.15,uncertainty is too high
R05729,-425.1,9.7,6.0,0.1,298.15,
R05730,-425.1,9.7,6.0,0.1,298.15,
R05731,,,6.0,0.1,298.15,uncertainty is too high
R05732,,,6.0,0.1,298.15,uncertainty is too high
R05733,,,6.0,0.1,298.15,uncertainty is too high
R05734,,,6.0,0.1,298.15,uncertainty is too high
R05735,-19.9,8.2,6.0,0.1,298.15,
R05736,,,6.0,0.1,298.15,uncertainty is too high
R05737,,,6.0,0.1,298.15,uncertainty is too high
R05738,,,6.0,0.1,298.15,uncertainty is too high
R05739,,,6.0,0.1,298.15,uncertainty is too high
R05740,,,6.0,0.1,298.15,uncertainty is too high
R05741,,,6.0,0.1,298.15,uncertainty is too high
R05742,,,6.0,0.1,298.15,uncertainty is too high
R05743,,,6.0,0.1,298.15,uncertainty is too high
R05744,,,6.0,0.1,298.15,uncertainty is too high
R05745,,,6.0,0.1,298.15,uncertainty is too high
R05746,,,6.0,0.1,298.15,uncertainty is too high
R05747,,,6.0,0.1,298.15,uncertainty is too high
R05748,,,6.0,0.1,298.15,uncertainty is too high
R05749,-52.7,35.7,6.0,0.1,298.15,
R05750,-52.7,35.7,6.0,0.1,298.15,
R05751,,,6.0,0.1,298.15,uncertainty is too high
R05752,,,6.0,0.1,298.15,uncertainty is too high
R05753,,,6.0,0.1,298.15,uncertainty is too high
R05754,,,6.0,0.1,298.15,uncertainty is too high
R05755,,,6.0,0.1,298.15,uncertainty is too high
R05756,,,6.0,0.1,298.15,uncertainty is too high
R05757,,,6.0,0.1,298.15,uncertainty is too high
R05758,-26.6,4.3,6.0,0.1,298.15,
R05759,,,6.0,0.1,298.15,uncertainty is too high
R05760,,,6.0,0.1,298.15,uncertainty is too high
R05761,,,6.0,0.1,298.15,uncertainty is too high
R05762,,,6.0,0.1,298.15,uncertainty is too high
R05763,,,6.0,0.1,298.15,uncertainty is too high
R05764,,,6.0,0.1,298.15,uncertainty is too high
R05765,,,6.0,0.1,298.15,uncertainty is too high
R05766,,,6.0,0.1,298.15,uncertainty is too high
R05767,8.7,3.4,6.0,0.1,298.15,
R05768,-10.9,8.1,6.0,0.1,298.15,
R05769,-58.1,16.2,6.0,0.1,298.15,
R05771,,,6.0,0.1,298.15,uncertainty is too high
R05772,-0.6,36.5,6.0,0.1,298.15,
R05773,-0.2,35.4,6.0,0.1,298.15,
R05774,,,6.0,0.1,298.15,uncertainty is too high
R05775,,,6.0,0.1,298.15,uncertainty is too high
R05776,,,6.0,0.1,298.15,uncertainty is too high
R05777,,,6.0,0.1,298.15,uncertainty is too high
R05778,-503.2,12.2,6.0,0.1,298.15,
R05779,-20.2,41.7,6.0,0.1,298.15,
R05780,,,6.0,0.1,298.15,uncertainty is too high
R05781,,,6.0,0.1,298.15,uncertainty is too high
R05782,,,6.0,0.1,298.15,uncertainty is too high
R05783,-12.3,10.4,6.0,0.1,298.15,
R05784,,,6.0,0.1,298.15,uncertainty is too high
R05788,,,6.0,0.1,298.15,uncertainty is too high
R05789,,,6.0,0.1,298.15,uncertainty is too high
R05790,-14.1,6.6,6.0,0.1,298.15,
R05791,-16.0,7.0,6.0,0.1,298.15,
R05792,,,6.0,0.1,298.15,uncertainty is too high
R05793,,,6.0,0.1,298.15,uncertainty is too high
R05794,,,6.0,0.1,298.15,uncertainty is too high
R05795,,,6.0,0.1,298.15,uncertainty is too high
R05796,,,6.0,0.1,298.15,uncertainty is too high
R05797,,,6.0,0.1,298.15,uncertainty is too high
R05798,,,6.0,0.1,298.15,uncertainty is too high
R05799,-4.1,41.7,6.0,0.1,298.15,
R05800,-13.9,33.8,6.0,0.1,298.15,
R05801,-18.9,36.1,6.0,0.1,298.15,
R05802,,,6.0,0.1,298.15,uncertainty is too high
R05803,,,6.0,0.1,298.15,uncertainty is too high
R05804,-7.6,0.9,6.0,0.1,298.15,
R05805,-4.0,1.4,6.0,0.1,298.15,
R05806,,,6.0,0.1,298.15,uncertainty is too high
R05807,,,6.0,0.1,298.15,uncertainty is too high
R05808,,,6.0,0.1,298.15,uncertainty is too high
R05809,,,6.0,0.1,298.15,uncertainty is too high
R05810,,,6.0,0.1,298.15,uncertainty is too high
R05811,,,6.0,0.1,298.15,uncertainty is too high
R05812,,,6.0,0.1,298.15,uncertainty is too high
R05813,,,6.0,0.1,298.15,uncertainty is too high
R05814,,,6.0,0.1,298.15,uncertainty is too high
R05815,,,6.0,0.1,298.15,uncertainty is too high
R05816,-326.4,2.3,6.0,0.1,298.15,
R05817,6.7,138.4,6.0,0.1,298.15,
R05818,18.4,138.5,6.0,0.1,298.15,
R05819,18.7,123.6,6.0,0.1,298.15,
R05820,,,6.0,0.1,298.15,uncertainty is too high
R05821,-472.9,8.7,6.0,0.1,298.15,
R05822,-522.4,12.5,6.0,0.1,298.15,
R05823,39.6,7.2,6.0,0.1,298.15,
R05824,,,6.0,0.1,298.15,uncertainty is too high
R05825,,,6.0,0.1,298.15,uncertainty is too high
R05826,,,6.0,0.1,298.15,uncertainty is too high
R05827,,,6.0,0.1,298.15,uncertainty is too high
R05828,,,6.0,0.1,298.15,uncertainty is too high
R05829,,,6.0,0.1,298.15,uncertainty is too high
R05830,,,6.0,0.1,298.15,uncertainty is too high
R05831,25.5,2.7,6.0,0.1,298.15,
R05832,-415.3,65.9,6.0,0.1,298.15,
R05833,-361.0,40.3,6.0,0.1,298.15,
R05834,,,6.0,0.1,298.15,uncertainty is too high
R05835,,,6.0,0.1,298.15,uncertainty is too high
R05836,,,6.0,0.1,298.15,uncertainty is too high
R05837,2.6,8.3,6.0,0.1,298.15,
R05838,-227.6,10.6,6.0,0.1,298.15,
R05839,0.7,7.2,6.0,0.1,298.15,
R05840,581.8,11.3,6.0,0.1,298.15,
R05841,-17.4,33.2,6.0,0.1,298.15,
R05842,18.4,7.4,6.0,0.1,298.15,
R05843,-362.1,47.7,6.0,0.1,298.15,
R05844,54.2,51.1,6.0,0.1,298.15,
R05845,,,6.0,0.1,298.15,uncertainty is too high
R05846,,,6.0,0.1,298.15,uncertainty is too high
R05847,,,6.0,0.1,298.15,uncertainty is too high
R05848,,,6.0,0.1,298.15,uncertainty is too high
R05849,,,6.0,0.1,298.15,uncertainty is too high
R05850,-0.5,2.6,6.0,0.1,298.15,
R05852,,,6.0,0.1,298.15,uncertainty is too high
R05853,,,6.0,0.1,298.15,uncertainty is too high
R05854,,,6.0,0.1,298.15,uncertainty is too high
R05855,,,6.0,0.1,298.15,uncertainty is too high
R05856,,,6.0,0.1,298.15,uncertainty is too high
R05857,,,6.0,0.1,298.15,uncertainty is too high
R05858,,,6.0,0.1,298.15,uncertainty is too high
R05859,,,6.0,0.1,298.15,uncertainty is too high
R05860,,,6.0,0.1,298.15,uncertainty is too high
R05861,-95.6,8.6,6.0,0.1,298.15,
R05862,-85.7,12.7,6.0,0.1,298.15,
R05863,-92.6,12.2,6.0,0.1,298.15,
R05864,-0.6,5.9,6.0,0.1,298.15,
R05865,-37.1,9.2,6.0,0.1,298.15,
R05866,,,6.0,0.1,298.15,uncertainty is too high
R05867,,,6.0,0.1,298.15,uncertainty is too high
R05868,,,6.0,0.1,298.15,uncertainty is too high
R05869,,,6.0,0.1,298.15,uncertainty is too high
R05870,,,6.0,0.1,298.15,uncertainty is too high
R05871,,,6.0,0.1,298.15,uncertainty is too high
R05872,,,6.0,0.1,298.15,uncertainty is too high
R05873,,,6.0,0.1,298.15,uncertainty is too high
R05874,,,6.0,0.1,298.15,uncertainty is too high
R05875,13.7,5.9,6.0,0.1,298.15,
R05876,,,6.0,0.1,298.15,uncertainty is too high
R05877,,,6.0,0.1,298.15,uncertainty is too high
R05878,,,6.0,0.1,298.15,uncertainty is too high
R05879,,,6.0,0.1,298.15,uncertainty is too high
R05880,,,6.0,0.1,298.15,uncertainty is too high
R05881,,,6.0,0.1,298.15,uncertainty is too high
R05882,,,6.0,0.1,298.15,uncertainty is too high
R05884,-68.3,11.3,6.0,0.1,298.15,
R05885,,,6.0,0.1,298.15,uncertainty is too high
R05886,,,6.0,0.1,298.15,uncertainty is too high
R05887,-11.4,69.4,6.0,0.1,298.15,
R05888,77.6,104.1,6.0,0.1,298.15,
R05889,-11.4,69.4,6.0,0.1,298.15,
R05890,77.6,104.1,6.0,0.1,298.15,
R05891,,,6.0,0.1,298.15,uncertainty is too high
R05892,,,6.0,0.1,298.15,uncertainty is too high
R05893,,,6.0,0.1,298.15,uncertainty is too high
R05894,,,6.0,0.1,298.15,uncertainty is too high
R05895,,,6.0,0.1,298.15,uncertainty is too high
R05896,,,6.0,0.1,298.15,uncertainty is too high
R05897,,,6.0,0.1,298.15,uncertainty is too high
R05898,84.4,70.6,6.0,0.1,298.15,
R05899,-157.1,76.2,6.0,0.1,298.15,
R05900,,,6.0,0.1,298.15,uncertainty is too high
R06046,,,6.0,0.1,298.15,uncertainty is too high
R06047,-8.9,110.6,6.0,0.1,298.15,
R06048,-58.1,19.0,6.0,0.1,298.15,
R06054,,,6.0,0.1,298.15,uncertainty is too high
R06063,-130.5,32.3,6.0,0.1,298.15,
R06064,-130.5,32.3,6.0,0.1,298.15,
R06117,12.1,24.8,6.0,0.1,298.15,
R06119,-415.3,26.1,6.0,0.1,298.15,
R06120,-175.9,19.5,6.0,0.1,298.15,
R06124,,,6.0,0.1,298.15,uncertainty is too high
R06126,29.8,3.6,6.0,0.1,298.15,
R06131,,,6.0,0.1,298.15,uncertainty is too high
R06132,,,6.0,0.1,298.15,uncertainty is too high
R06133,,,6.0,0.1,298.15,uncertainty is too high
R06134,,,6.0,0.1,298.15,uncertainty is too high
R06137,,,6.0,0.1,298.15,uncertainty is too high
R06146,,,6.0,0.1,298.15,uncertainty is too high
R06154,-78.5,10.6,6.0,0.1,298.15,
R06166,,,6.0,0.1,298.15,uncertainty is too high
R06171,-2.5,4.3,6.0,0.1,298.15,
R06178,290.6,118.4,6.0,0.1,298.15,
R06180,34.9,6.6,6.0,0.1,298.15,
R06194,,,6.0,0.1,298.15,uncertainty is too high
R06195,,,6.0,0.1,298.15,uncertainty is too high
R06196,,,6.0,0.1,298.15,uncertainty is too high
R06223,-160.5,43.1,6.0,0.1,298.15,
R06254,-669.7,97.4,6.0,0.1,298.15,
R06255,-668.0,55.5,6.0,0.1,298.15,
R06256,-11.7,81.3,6.0,0.1,298.15,
R06257,278.9,62.1,6.0,0.1,298.15,
R06265,,,6.0,0.1,298.15,uncertainty is too high
R06266,,,6.0,0.1,298.15,uncertainty is too high
R06267,,,6.0,0.1,298.15,uncertainty is too high
R06268,,,6.0,0.1,298.15,uncertainty is too high
R06269,,,6.0,0.1,298.15,uncertainty is too high
R06270,,,6.0,0.1,298.15,uncertainty is too high
R06271,,,6.0,0.1,298.15,uncertainty is too high
R06272,,,6.0,0.1,298.15,uncertainty is too high
R06282,,,6.0,0.1,298.15,uncertainty is too high
R06284,,,6.0,0.1,298.15,uncertainty is too high
R06286,,,6.0,0.1,298.15,uncertainty is too high
R06287,,,6.0,0.1,298.15,uncertainty is too high
R06288,,,6.0,0.1,298.15,uncertainty is too high
R06291,,,6.0,0.1,298.15,uncertainty is too high
R06292,,,6.0,0.1,298.15,uncertainty is too high
R06293,,,6.0,0.1,298.15,uncertainty is too high
R06294,,,6.0,0.1,298.15,uncertainty is too high
R06295,,,6.0,0.1,298.15,uncertainty is too high
R06296,,,6.0,0.1,298.15,uncertainty is too high
R06297,,,6.0,0.1,298.15,uncertainty is too high
R06298,,,6.0,0.1,298.15,uncertainty is too high
R06299,,,6.0,0.1,298.15,uncertainty is too high
R06300,,,6.0,0.1,298.15,uncertainty is too high
R06301,,,6.0,0.1,298.15,uncertainty is too high
R06302,,,6.0,0.1,298.15,uncertainty is too high
R06303,,,6.0,0.1,298.15,uncertainty is too high
R06304,,,6.0,0.1,298.15,uncertainty is too high
R06305,,,6.0,0.1,298.15,uncertainty is too high
R06306,,,6.0,0.1,298.15,uncertainty is too high
R06307,,,6.0,0.1,298.15,uncertainty is too high
R06308,,,6.0,0.1,298.15,uncertainty is too high
R06309,,,6.0,0.1,298.15,uncertainty is too high
R06310,,,6.0,0.1,298.15,uncertainty is too high
R06311,,,6.0,0.1,298.15,uncertainty is too high
R06312,,,6.0,0.1,298.15,uncertainty is too high
R06313,,,6.0,0.1,298.15,uncertainty is too high
R06314,,,6.0,0.1,298.15,uncertainty is too high
R06315,,,6.0,0.1,298.15,uncertainty is too high
R06316,,,6.0,0.1,298.15,uncertainty is too high
R06317,,,6.0,0.1,298.15,uncertainty is too high
R06318,,,6.0,0.1,298.15,uncertainty is too high
R06319,,,6.0,0.1,298.15,uncertainty is too high
R06320,,,6.0,0.1,298.15,uncertainty is too high
R06321,1574.0,40.7,6.0,0.1,298.15,
R06322,,,6.0,0.1,298.15,uncertainty is too high
R06323,,,6.0,0.1,298.15,uncertainty is too high
R06324,,,6.0,0.1,298.15,uncertainty is too high
R06325,,,6.0,0.1,298.15,uncertainty is too high
R06326,,,6.0,0.1,298.15,uncertainty is too high
R06327,,,6.0,0.1,298.15,uncertainty is too high
R06328,,,6.0,0.1,298.15,uncertainty is too high
R06329,,,6.0,0.1,298.15,uncertainty is too high
R06330,,,6.0,0.1,298.15,uncertainty is too high
R06331,,,6.0,0.1,298.15,uncertainty is too high
R06332,,,6.0,0.1,298.15,uncertainty is too high
R06333,,,6.0,0.1,298.15,uncertainty is too high
R06334,,,6.0,0.1,298.15,uncertainty is too high
R06335,,,6.0,0.1,298.15,uncertainty is too high
R06336,,,6.0,0.1,298.15,uncertainty is too high
R06337,,,6.0,0.1,298.15,uncertainty is too high
R06338,,,6.0,0.1,298.15,uncertainty is too high
R06339,,,6.0,0.1,298.15,uncertainty is too high
R06340,,,6.0,0.1,298.15,uncertainty is too high
R06341,,,6.0,0.1,298.15,uncertainty is too high
R06342,,,6.0,0.1,298.15,uncertainty is too high
R06343,,,6.0,0.1,298.15,uncertainty is too high
R06344,,,6.0,0.1,298.15,uncertainty is too high
R06345,,,6.0,0.1,298.15,uncertainty is too high
R06346,,,6.0,0.1,298.15,uncertainty is too high
R06347,,,6.0,0.1,298.15,uncertainty is too high
R06348,,,6.0,0.1,298.15,uncertainty is too high
R06349,,,6.0,0.1,298.15,uncertainty is too high
R06350,,,6.0,0.1,298.15,uncertainty is too high
R06351,,,6.0,0.1,298.15,uncertainty is too high
R06352,,,6.0,0.1,298.15,uncertainty is too high
R06353,,,6.0,0.1,298.15,uncertainty is too high
R06354,,,6.0,0.1,298.15,uncertainty is too high
R06355,,,6.0,0.1,298.15,uncertainty is too high
R06356,,,6.0,0.1,298.15,uncertainty is too high
R06357,,,6.0,0.1,298.15,uncertainty is too high
R06358,,,6.0,0.1,298.15,uncertainty is too high
R06359,,,6.0,0.1,298.15,uncertainty is too high
R06361,,,6.0,0.1,298.15,uncertainty is too high
R06363,,,6.0,0.1,298.15,uncertainty is too high
R06364,,,6.0,0.1,298.15,uncertainty is too high
R06365,,,6.0,0.1,298.15,uncertainty is too high
R06366,-25.6,25.5,6.0,0.1,298.15,
R06367,-173.8,25.4,6.0,0.1,298.15,
R06368,-177.4,25.5,6.0,0.1,298.15,
R06369,84.7,44.4,6.0,0.1,298.15,
R06370,,,6.0,0.1,298.15,uncertainty is too high
R06371,-7.8,39.4,6.0,0.1,298.15,
R06372,,,6.0,0.1,298.15,uncertainty is too high
R06373,,,6.0,0.1,298.15,uncertainty is too high
R06374,-46.4,24.7,6.0,0.1,298.15,
R06375,-46.4,24.7,6.0,0.1,298.15,
R06376,12.1,32.3,6.0,0.1,298.15,
R06377,12.1,32.3,6.0,0.1,298.15,
R06378,12.1,32.3,6.0,0.1,298.15,
R06379,12.1,32.3,6.0,0.1,298.15,
R06380,0.0,32.7,6.0,0.1,298.15,
R06381,0.0,32.7,6.0,0.1,298.15,
R06382,12.1,32.3,6.0,0.1,298.15,
R06383,12.1,32.3,6.0,0.1,298.15,
R06384,12.1,32.3,6.0,0.1,298.15,
R06385,12.1,32.3,6.0,0.1,298.15,
R06386,-366.5,23.5,6.0,0.1,298.15,
R06387,-366.5,23.5,6.0,0.1,298.15,
R06388,-366.5,23.5,6.0,0.1,298.15,
R06389,-366.5,23.5,6.0,0.1,298.15,
R06390,-40.9,14.1,6.0,0.1,298.15,
R06391,-36.0,14.2,6.0,0.1,298.15,
R06392,-40.9,14.1,6.0,0.1,298.15,
R06393,-36.0,14.2,6.0,0.1,298.15,
R06394,-32.1,11.4,6.0,0.1,298.15,
R06395,-32.1,11.4,6.0,0.1,298.15,
R06396,-173.8,12.7,6.0,0.1,298.15,
R06397,-1791.1,22.9,6.0,0.1,298.15,
R06398,,,6.0,0.1,298.15,uncertainty is too high
R06399,12.1,32.0,6.0,0.1,298.15,
R06400,-366.5,22.6,6.0,0.1,298.15,
R06401,,,6.0,0.1,298.15,uncertainty is too high
R06402,,,6.0,0.1,298.15,uncertainty is too high
R06403,,,6.0,0.1,298.15,uncertainty is too high
R06404,,,6.0,0.1,298.15,uncertainty is too high
R06405,,,6.0,0.1,298.15,uncertainty is too high
R06406,,,6.0,0.1,298.15,uncertainty is too high
R06407,-25.7,16.5,6.0,0.1,298.15,
R06408,-25.7,16.5,6.0,0.1,298.15,
R06409,-8.3,16.2,6.0,0.1,298.15,
R06410,-8.3,16.2,6.0,0.1,298.15,
R06411,3.4,38.1,6.0,0.1,298.15,
R06412,3.4,38.1,6.0,0.1,298.15,
R06413,24.9,37.8,6.0,0.1,298.15,
R06414,-25.9,38.2,6.0,0.1,298.15,
R06415,-19.0,34.3,6.0,0.1,298.15,
R06417,26.4,27.9,6.0,0.1,298.15,
R06418,-76.5,28.2,6.0,0.1,298.15,
R06419,9.0,28.0,6.0,0.1,298.15,
R06420,9.0,28.0,6.0,0.1,298.15,
R06421,1596.2,18.9,6.0,0.1,298.15,
R06422,,,6.0,0.1,298.15,uncertainty is too high
R06423,25.7,22.6,6.0,0.1,298.15,
R06424,-12.3,3.7,6.0,0.1,298.15,
R06426,25.7,24.5,6.0,0.1,298.15,
R06427,,,6.0,0.1,298.15,uncertainty is too high
R06428,-57.6,6.1,6.0,0.1,298.15,
R06429,-13.0,26.6,6.0,0.1,298.15,
R06430,-13.0,26.6,6.0,0.1,298.15,
R06432,,,6.0,0.1,298.15,uncertainty is too high
R06433,0.0,25.2,6.0,0.1,298.15,
R06434,-13.1,24.0,6.0,0.1,298.15,
R06435,,,6.0,0.1,298.15,uncertainty is too high
R06436,-13.1,24.7,6.0,0.1,298.15,
R06437,-12.3,3.7,6.0,0.1,298.15,
R06438,46.4,22.2,6.0,0.1,298.15,
R06439,,,6.0,0.1,298.15,uncertainty is too high
R06440,0.0,28.3,6.0,0.1,298.15,
R06441,46.5,26.6,6.0,0.1,298.15,
R06443,,,6.0,0.1,298.15,uncertainty is too high
R06445,170.3,24.2,6.0,0.1,298.15,
R06446,46.4,24.0,6.0,0.1,298.15,
R06447,-561.5,54.5,6.0,0.1,298.15,
R06448,-420.0,73.1,6.0,0.1,298.15,
R06449,-1247.9,65.0,6.0,0.1,298.15,
R06450,-14.5,69.2,6.0,0.1,298.15,
R06451,-19.5,71.1,6.0,0.1,298.15,
R06452,-11.9,78.3,6.0,0.1,298.15,
R06453,-308.2,62.0,6.0,0.1,298.15,
R06454,,,6.0,0.1,298.15,uncertainty is too high
R06455,,,6.0,0.1,298.15,uncertainty is too high
R06456,,,6.0,0.1,298.15,uncertainty is too high
R06457,,,6.0,0.1,298.15,uncertainty is too high
R06458,-290.8,52.3,6.0,0.1,298.15,
R06459,-320.4,62.1,6.0,0.1,298.15,
R06460,-14.5,56.9,6.0,0.1,298.15,
R06461,-14.5,63.6,6.0,0.1,298.15,
R06462,-404.2,49.9,6.0,0.1,298.15,
R06463,-416.4,49.9,6.0,0.1,298.15,
R06464,-416.4,57.1,6.0,0.1,298.15,
R06465,,,6.0,0.1,298.15,uncertainty is too high
R06466,,,6.0,0.1,298.15,uncertainty is too high
R06467,,,6.0,0.1,298.15,uncertainty is too high
R06468,,,6.0,0.1,298.15,uncertainty is too high
R06469,,,6.0,0.1,298.15,uncertainty is too high
R06470,,,6.0,0.1,298.15,uncertainty is too high
R06471,,,6.0,0.1,298.15,uncertainty is too high
R06472,,,6.0,0.1,298.15,uncertainty is too high
R06473,,,6.0,0.1,298.15,uncertainty is too high
R06474,,,6.0,0.1,298.15,uncertainty is too high
R06475,,,6.0,0.1,298.15,uncertainty is too high
R06476,,,6.0,0.1,298.15,uncertainty is too high
R06477,,,6.0,0.1,298.15,uncertainty is too high
R06478,,,6.0,0.1,298.15,uncertainty is too high
R06479,,,6.0,0.1,298.15,uncertainty is too high
R06480,,,6.0,0.1,298.15,uncertainty is too high
R06481,,,6.0,0.1,298.15,uncertainty is too high
R06482,,,6.0,0.1,298.15,uncertainty is too high
R06483,,,6.0,0.1,298.15,uncertainty is too high
R06484,,,6.0,0.1,298.15,uncertainty is too high
R06485,,,6.0,0.1,298.15,uncertainty is too high
R06486,,,6.0,0.1,298.15,uncertainty is too high
R06487,,,6.0,0.1,298.15,uncertainty is too high
R06488,,,6.0,0.1,298.15,uncertainty is too high
R06489,,,6.0,0.1,298.15,uncertainty is too high
R06490,,,6.0,0.1,298.15,uncertainty is too high
R06491,,,6.0,0.1,298.15,uncertainty is too high
R06492,,,6.0,0.1,298.15,uncertainty is too high
R06493,,,6.0,0.1,298.15,uncertainty is too high
R06494,,,6.0,0.1,298.15,uncertainty is too high
R06495,,,6.0,0.1,298.15,uncertainty is too high
R06496,,,6.0,0.1,298.15,uncertainty is too high
R06497,,,6.0,0.1,298.15,uncertainty is too high
R06498,,,6.0,0.1,298.15,uncertainty is too high
R06499,,,6.0,0.1,298.15,uncertainty is too high
R06500,,,6.0,0.1,298.15,uncertainty is too high
R06501,,,6.0,0.1,298.15,uncertainty is too high
R06502,-0.0,32.4,6.0,0.1,298.15,
R06503,-65.4,86.0,6.0,0.1,298.15,
R06504,-119.7,87.8,6.0,0.1,298.15,
R06505,-43.1,87.9,6.0,0.1,298.15,
R06506,-4.6,90.0,6.0,0.1,298.15,
R06510,,,6.0,0.1,298.15,uncertainty is too high
R06513,-46.2,5.9,6.0,0.1,298.15,
R06514,-12.3,3.7,6.0,0.1,298.15,
R06515,-177.4,12.7,6.0,0.1,298.15,
R06516,-0.1,21.9,6.0,0.1,298.15,
R06517,,,6.0,0.1,298.15,uncertainty is too high
R06518,,,6.0,0.1,298.15,uncertainty is too high
R06519,,,6.0,0.1,298.15,uncertainty is too high
R06520,-16.8,21.8,6.0,0.1,298.15,
R06521,-16.9,21.3,6.0,0.1,298.15,
R06522,,,6.0,0.1,298.15,uncertainty is too high
R06523,,,6.0,0.1,298.15,uncertainty is too high
R06525,-404.2,21.8,6.0,0.1,298.15,
R06526,,,6.0,0.1,298.15,uncertainty is too high
R06527,,,6.0,0.1,298.15,uncertainty is too high
R06528,,,6.0,0.1,298.15,uncertainty is too high
R06529,,,6.0,0.1,298.15,uncertainty is too high
R06530,-25.4,8.7,6.0,0.1,298.15,
R06531,8.3,5.7,6.0,0.1,298.15,
R06532,-58.2,53.8,6.0,0.1,298.15,
R06533,-58.2,61.9,6.0,0.1,298.15,
R06534,,,6.0,0.1,298.15,uncertainty is too high
R06535,,,6.0,0.1,298.15,uncertainty is too high
R06536,,,6.0,0.1,298.15,uncertainty is too high
R06537,,,6.0,0.1,298.15,uncertainty is too high
R06538,,,6.0,0.1,298.15,uncertainty is too high
R06539,,,6.0,0.1,298.15,uncertainty is too high
R06540,-505.8,47.2,6.0,0.1,298.15,
R06541,,,6.0,0.1,298.15,uncertainty is too high
R06542,,,6.0,0.1,298.15,uncertainty is too high
R06543,,,6.0,0.1,298.15,uncertainty is too high
R06544,,,6.0,0.1,298.15,uncertainty is too high
R06545,,,6.0,0.1,298.15,uncertainty is too high
R06546,,,6.0,0.1,298.15,uncertainty is too high
R06547,,,6.0,0.1,298.15,uncertainty is too high
R06548,,,6.0,0.1,298.15,uncertainty is too high
R06549,,,6.0,0.1,298.15,uncertainty is too high
R06550,,,6.0,0.1,298.15,uncertainty is too high
R06551,,,6.0,0.1,298.15,uncertainty is too high
R06553,,,6.0,0.1,298.15,uncertainty is too high
R06554,,,6.0,0.1,298.15,uncertainty is too high
R06556,-103.1,32.4,6.0,0.1,298.15,
R06557,,,6.0,0.1,298.15,uncertainty is too high
R06558,,,6.0,0.1,298.15,uncertainty is too high
R06559,,,6.0,0.1,298.15,uncertainty is too high
R06560,,,6.0,0.1,298.15,uncertainty is too high
R06561,,,6.0,0.1,298.15,uncertainty is too high
R06562,,,6.0,0.1,298.15,uncertainty is too high
R06563,,,6.0,0.1,298.15,uncertainty is too high
R06564,,,6.0,0.1,298.15,uncertainty is too high
R06565,134.2,56.9,6.0,0.1,298.15,
R06568,-147.9,44.5,6.0,0.1,298.15,
R06569,5.0,39.8,6.0,0.1,298.15,
R06570,-29.9,22.5,6.0,0.1,298.15,
R06571,-29.9,18.1,6.0,0.1,298.15,
R06572,-442.9,7.7,6.0,0.1,298.15,
R06573,-455.4,7.7,6.0,0.1,298.15,
R06574,,,6.0,0.1,298.15,uncertainty is too high
R06575,,,6.0,0.1,298.15,uncertainty is too high
R06576,,,6.0,0.1,298.15,uncertainty is too high
R06577,,,6.0,0.1,298.15,uncertainty is too high
R06578,,,6.0,0.1,298.15,uncertainty is too high
R06579,-204.2,15.6,6.0,0.1,298.15,
R06580,-204.2,14.4,6.0,0.1,298.15,
R06582,-449.2,33.5,6.0,0.1,298.15,
