!MiriamID::urn:miriam:kegg.reaction,!dG0_prime (kJ/mol),!sigma[dG0] (kJ/mol),!pH,!I (mM),!T (Kelvin),!Note
R04975,,,7.0,0.1,298.15,uncertainty is too high
R04977,,,7.0,0.1,298.15,uncertainty is too high
R04978,76.3,123.4,7.0,0.1,298.15,
R04979,,,7.0,0.1,298.15,uncertainty is too high
R04980,-2195.6,42.6,7.0,0.1,298.15,
R04981,,,7.0,0.1,298.15,uncertainty is too high
R04982,-375.0,63.7,7.0,0.1,298.15,
R04983,,,7.0,0.1,298.15,uncertainty is too high
R04984,,,7.0,0.1,298.15,uncertainty is too high
R04985,11.0,23.9,7.0,0.1,298.15,
R04986,-11.0,79.4,7.0,0.1,298.15,
R04987,-443.3,79.9,7.0,0.1,298.15,
R04988,,,7.0,0.1,298.15,uncertainty is too high
R04989,-440.1,82.2,7.0,0.1,298.15,
R04990,,,7.0,0.1,298.15,uncertainty is too high
R04993,,,7.0,0.1,298.15,uncertainty is too high
R04996,-36.9,16.3,7.0,0.1,298.15,
R04998,35.7,13.5,7.0,0.1,298.15,
R04999,,,7.0,0.1,298.15,uncertainty is too high
R05000,-75.9,22.9,7.0,0.1,298.15,
R05001,-204.2,13.0,7.0,0.1,298.15,
R05002,-7.6,59.8,7.0,0.1,298.15,
R05010,,,7.0,0.1,298.15,uncertainty is too high
R05030,-11.7,136.4,7.0,0.1,298.15,
R05032,-13.7,130.6,7.0,0.1,298.15,
R05035,,,7.0,0.1,298.15,uncertainty is too high
R05036,,,7.0,0.1,298.15,uncertainty is too high
R05037,,,7.0,0.1,298.15,uncertainty is too high
R05038,6.7,62.2,7.0,0.1,298.15,
R05039,-460.4,63.1,7.0,0.1,298.15,
R05040,,,7.0,0.1,298.15,uncertainty is too high
R05041,,,7.0,0.1,298.15,uncertainty is too high
R05043,0.0,43.3,7.0,0.1,298.15,
R05044,,,7.0,0.1,298.15,uncertainty is too high
R05045,,,7.0,0.1,298.15,uncertainty is too high
R05046,-33.0,12.6,7.0,0.1,298.15,
R05048,,,7.0,0.1,298.15,uncertainty is too high
R05049,-39.4,9.8,7.0,0.1,298.15,
R05050,-36.5,7.4,7.0,0.1,298.15,
R05051,36.9,5.6,7.0,0.1,298.15,
R05052,-8.6,5.6,7.0,0.1,298.15,
R05053,6.6,8.1,7.0,0.1,298.15,
R05055,-2.6,33.6,7.0,0.1,298.15,
R05056,-53.6,34.6,7.0,0.1,298.15,
R05057,53.6,29.8,7.0,0.1,298.15,
R05058,-75.0,35.2,7.0,0.1,298.15,
R05059,,,7.0,0.1,298.15,uncertainty is too high
R05060,,,7.0,0.1,298.15,uncertainty is too high
R05061,-5.3,16.3,7.0,0.1,298.15,
R05062,,,7.0,0.1,298.15,uncertainty is too high
R05063,23.0,9.2,7.0,0.1,298.15,
R05064,-25.0,30.0,7.0,0.1,298.15,
R05066,23.1,3.9,7.0,0.1,298.15,
R05068,21.6,6.5,7.0,0.1,298.15,
R05069,0.0,6.9,7.0,0.1,298.15,
R05070,-35.6,6.2,7.0,0.1,298.15,
R05071,0.0,6.9,7.0,0.1,298.15,
R05072,,,7.0,0.1,298.15,uncertainty is too high
R05074,,,7.0,0.1,298.15,uncertainty is too high
R05075,,,7.0,0.1,298.15,uncertainty is too high
R05076,-3.3,31.6,7.0,0.1,298.15,
R05077,34.8,6.5,7.0,0.1,298.15,
R05078,3.1,7.9,7.0,0.1,298.15,
R05079,39.7,6.7,7.0,0.1,298.15,
R05080,,,7.0,0.1,298.15,uncertainty is too high
R05081,,,7.0,0.1,298.15,uncertainty is too high
R05083,-19.0,11.7,7.0,0.1,298.15,
R05084,,,7.0,0.1,298.15,uncertainty is too high
R05085,-9.6,5.1,7.0,0.1,298.15,
R05086,-13.9,5.6,7.0,0.1,298.15,
R05087,-21.1,8.2,7.0,0.1,298.15,
R05088,,,7.0,0.1,298.15,uncertainty is too high
R05089,-205.2,38.1,7.0,0.1,298.15,
R05090,-406.8,36.6,7.0,0.1,298.15,
R05092,,,7.0,0.1,298.15,uncertainty is too high
R05097,,,7.0,0.1,298.15,uncertainty is too high
R05098,-86.9,8.9,7.0,0.1,298.15,
R05099,-37.2,6.4,7.0,0.1,298.15,
R05100,-7.0,16.3,7.0,0.1,298.15,
R05102,,,7.0,0.1,298.15,uncertainty is too high
R05105,,,7.0,0.1,298.15,uncertainty is too high
R05106,,,7.0,0.1,298.15,uncertainty is too high
R05107,,,7.0,0.1,298.15,uncertainty is too high
R05108,,,7.0,0.1,298.15,uncertainty is too high
R05109,,,7.0,0.1,298.15,uncertainty is too high
R05110,,,7.0,0.1,298.15,uncertainty is too high
R05111,,,7.0,0.1,298.15,uncertainty is too high
R05112,,,7.0,0.1,298.15,uncertainty is too high
R05113,,,7.0,0.1,298.15,uncertainty is too high
R05114,,,7.0,0.1,298.15,uncertainty is too high
R05115,,,7.0,0.1,298.15,uncertainty is too high
R05116,,,7.0,0.1,298.15,uncertainty is too high
R05117,,,7.0,0.1,298.15,uncertainty is too high
R05118,,,7.0,0.1,298.15,uncertainty is too high
R05119,,,7.0,0.1,298.15,uncertainty is too high
R05120,,,7.0,0.1,298.15,uncertainty is too high
R05121,,,7.0,0.1,298.15,uncertainty is too high
R05122,,,7.0,0.1,298.15,uncertainty is too high
R05123,,,7.0,0.1,298.15,uncertainty is too high
R05124,,,7.0,0.1,298.15,uncertainty is too high
R05125,,,7.0,0.1,298.15,uncertainty is too high
R05126,,,7.0,0.1,298.15,uncertainty is too high
R05127,,,7.0,0.1,298.15,uncertainty is too high
R05128,69.5,43.1,7.0,0.1,298.15,
R05129,-93.6,42.5,7.0,0.1,298.15,
R05130,-64.6,77.8,7.0,0.1,298.15,
R05131,,,7.0,0.1,298.15,uncertainty is too high
R05132,,,7.0,0.1,298.15,uncertainty is too high
R05133,30.7,16.2,7.0,0.1,298.15,
R05134,30.7,12.1,7.0,0.1,298.15,
R05135,,,7.0,0.1,298.15,uncertainty is too high
R05136,-10.0,12.1,7.0,0.1,298.15,
R05137,-74.8,17.5,7.0,0.1,298.15,
R05138,62.6,8.9,7.0,0.1,298.15,
R05140,-247.4,2.7,7.0,0.1,298.15,
R05141,-13.4,35.8,7.0,0.1,298.15,
R05142,-13.4,29.7,7.0,0.1,298.15,
R05144,,,7.0,0.1,298.15,uncertainty is too high
R05145,,,7.0,0.1,298.15,uncertainty is too high
R05146,,,7.0,0.1,298.15,uncertainty is too high
R05147,14.2,5.0,7.0,0.1,298.15,
R05148,-400.2,16.4,7.0,0.1,298.15,
R05149,,,7.0,0.1,298.15,uncertainty is too high
R05150,,,7.0,0.1,298.15,uncertainty is too high
R05151,,,7.0,0.1,298.15,uncertainty is too high
R05152,,,7.0,0.1,298.15,uncertainty is too high
R05153,,,7.0,0.1,298.15,uncertainty is too high
R05154,-442.4,22.2,7.0,0.1,298.15,
R05155,-365.1,16.1,7.0,0.1,298.15,
R05156,,,7.0,0.1,298.15,uncertainty is too high
R05157,-356.3,26.8,7.0,0.1,298.15,
R05158,-442.4,22.2,7.0,0.1,298.15,
R05162,,,7.0,0.1,298.15,uncertainty is too high
R05163,,,7.0,0.1,298.15,uncertainty is too high
R05164,,,7.0,0.1,298.15,uncertainty is too high
R05165,,,7.0,0.1,298.15,uncertainty is too high
R05166,-8.9,17.9,7.0,0.1,298.15,
R05167,,,7.0,0.1,298.15,uncertainty is too high
R05168,-7.4,7.3,7.0,0.1,298.15,
R05169,-34.7,20.4,7.0,0.1,298.15,
R05170,-32.7,21.4,7.0,0.1,298.15,
R05171,-18.2,17.6,7.0,0.1,298.15,
R05172,16.2,14.0,7.0,0.1,298.15,
R05173,,,7.0,0.1,298.15,uncertainty is too high
R05174,,,7.0,0.1,298.15,uncertainty is too high
R05175,,,7.0,0.1,298.15,uncertainty is too high
R05176,0.0,12.9,7.0,0.1,298.15,
R05177,,,7.0,0.1,298.15,uncertainty is too high
R05179,,,7.0,0.1,298.15,uncertainty is too high
R05180,,,7.0,0.1,298.15,uncertainty is too high
R05181,,,7.0,0.1,298.15,uncertainty is too high
R05182,,,7.0,0.1,298.15,uncertainty is too high
R05183,,,7.0,0.1,298.15,uncertainty is too high
R05185,-529.0,48.2,7.0,0.1,298.15,
R05198,,,7.0,0.1,298.15,uncertainty is too high
R05199,,,7.0,0.1,298.15,uncertainty is too high
R05202,29.0,38.9,7.0,0.1,298.15,
R05207,3.3,34.4,7.0,0.1,298.15,
R05209,,,7.0,0.1,298.15,uncertainty is too high
R05210,,,7.0,0.1,298.15,uncertainty is too high
R05211,,,7.0,0.1,298.15,uncertainty is too high
R05212,,,7.0,0.1,298.15,uncertainty is too high
R05213,,,7.0,0.1,298.15,uncertainty is too high
R05214,,,7.0,0.1,298.15,uncertainty is too high
R05215,,,7.0,0.1,298.15,uncertainty is too high
R05216,,,7.0,0.1,298.15,uncertainty is too high
R05217,,,7.0,0.1,298.15,uncertainty is too high
R05218,,,7.0,0.1,298.15,uncertainty is too high
R05219,,,7.0,0.1,298.15,uncertainty is too high
R05220,,,7.0,0.1,298.15,uncertainty is too high
R05221,,,7.0,0.1,298.15,uncertainty is too high
R05222,,,7.0,0.1,298.15,uncertainty is too high
R05223,,,7.0,0.1,298.15,uncertainty is too high
R05224,,,7.0,0.1,298.15,uncertainty is too high
R05225,,,7.0,0.1,298.15,uncertainty is too high
R05226,,,7.0,0.1,298.15,uncertainty is too high
R05227,,,7.0,0.1,298.15,uncertainty is too high
R05228,,,7.0,0.1,298.15,uncertainty is too high
R05229,,,7.0,0.1,298.15,uncertainty is too high
R05230,,,7.0,0.1,298.15,uncertainty is too high
R05231,24.1,6.1,7.0,0.1,298.15,
R05232,23.1,12.7,7.0,0.1,298.15,
R05233,23.1,8.3,7.0,0.1,298.15,
R05234,23.1,8.3,7.0,0.1,298.15,
R05235,-36.9,12.5,7.0,0.1,298.15,
R05236,-36.0,12.3,7.0,0.1,298.15,
R05237,-101.1,8.5,7.0,0.1,298.15,
R05238,-101.1,8.5,7.0,0.1,298.15,
R05239,-99.0,24.5,7.0,0.1,298.15,
R05240,27.9,20.0,7.0,0.1,298.15,
R05241,-99.0,23.6,7.0,0.1,298.15,
R05243,,,7.0,0.1,298.15,uncertainty is too high
R05244,-92.2,23.6,7.0,0.1,298.15,
R05245,-256.7,18.5,7.0,0.1,298.15,
R05246,-258.2,16.3,7.0,0.1,298.15,
R05247,-452.6,16.7,7.0,0.1,298.15,
R05248,-250.9,14.6,7.0,0.1,298.15,
R05249,-443.3,21.6,7.0,0.1,298.15,
R05250,443.4,21.6,7.0,0.1,298.15,
R05251,-142.1,14.4,7.0,0.1,298.15,
R05252,107.5,7.1,7.0,0.1,298.15,
R05255,,,7.0,0.1,298.15,uncertainty is too high
R05256,-251.3,21.0,7.0,0.1,298.15,
R05257,-251.5,18.8,7.0,0.1,298.15,
R05258,,,7.0,0.1,298.15,uncertainty is too high
R05259,,,7.0,0.1,298.15,uncertainty is too high
R05260,,,7.0,0.1,298.15,uncertainty is too high
R05261,-325.8,21.6,7.0,0.1,298.15,
R05262,-326.8,21.6,7.0,0.1,298.15,
R05263,-325.8,23.1,7.0,0.1,298.15,
R05264,-326.8,23.1,7.0,0.1,298.15,
R05265,,,7.0,0.1,298.15,uncertainty is too high
R05266,-395.3,14.4,7.0,0.1,298.15,
R05267,,,7.0,0.1,298.15,uncertainty is too high
R05268,,,7.0,0.1,298.15,uncertainty is too high
R05269,,,7.0,0.1,298.15,uncertainty is too high
R05270,-187.9,43.3,7.0,0.1,298.15,
R05271,,,7.0,0.1,298.15,uncertainty is too high
R05272,,,7.0,0.1,298.15,uncertainty is too high
R05273,496.3,18.2,7.0,0.1,298.15,
R05274,-370.2,16.2,7.0,0.1,298.15,
R05275,27.8,19.3,7.0,0.1,298.15,
R05276,,,7.0,0.1,298.15,uncertainty is too high
R05277,,,7.0,0.1,298.15,uncertainty is too high
R05278,,,7.0,0.1,298.15,uncertainty is too high
R05279,,,7.0,0.1,298.15,uncertainty is too high
R05280,400.0,14.2,7.0,0.1,298.15,
R05281,,,7.0,0.1,298.15,uncertainty is too high
R05282,23.1,11.1,7.0,0.1,298.15,
R05283,23.1,6.0,7.0,0.1,298.15,
R05284,,,7.0,0.1,298.15,uncertainty is too high
R05285,,,7.0,0.1,298.15,uncertainty is too high
R05286,-36.9,6.3,7.0,0.1,298.15,
R05287,,,7.0,0.1,298.15,uncertainty is too high
R05288,-395.3,12.8,7.0,0.1,298.15,
R05289,-36.0,11.1,7.0,0.1,298.15,
R05290,-400.2,16.4,7.0,0.1,298.15,
R05291,-401.1,16.4,7.0,0.1,298.15,
R05292,-35.7,20.1,7.0,0.1,298.15,
R05293,-34.7,20.1,7.0,0.1,298.15,
R05294,,,7.0,0.1,298.15,uncertainty is too high
R05295,-247.3,11.8,7.0,0.1,298.15,
R05296,-42.7,9.2,7.0,0.1,298.15,
R05297,-0.6,5.9,7.0,0.1,298.15,
R05298,-10.7,3.8,7.0,0.1,298.15,
R05299,-309.3,11.9,7.0,0.1,298.15,
R05300,-6.5,11.6,7.0,0.1,298.15,
R05301,,,7.0,0.1,298.15,uncertainty is too high
R05302,,,7.0,0.1,298.15,uncertainty is too high
R05303,,,7.0,0.1,298.15,uncertainty is too high
R05304,,,7.0,0.1,298.15,uncertainty is too high
R05305,20.6,31.3,7.0,0.1,298.15,
R05307,-33.2,42.1,7.0,0.1,298.15,
R05308,-83.2,23.7,7.0,0.1,298.15,
R05309,-35.7,20.1,7.0,0.1,298.15,
R05310,,,7.0,0.1,298.15,uncertainty is too high
R05311,63.2,32.3,7.0,0.1,298.15,
R05312,-68.7,33.6,7.0,0.1,298.15,
R05313,-25.3,19.2,7.0,0.1,298.15,
R05314,-35.7,20.1,7.0,0.1,298.15,
R05315,6.4,29.1,7.0,0.1,298.15,
R05316,4.1,32.5,7.0,0.1,298.15,
R05317,-87.4,12.8,7.0,0.1,298.15,
R05318,,,7.0,0.1,298.15,uncertainty is too high
R05320,,,7.0,0.1,298.15,uncertainty is too high
R05321,-396.8,39.1,7.0,0.1,298.15,
R05322,-396.8,39.1,7.0,0.1,298.15,
R05323,,,7.0,0.1,298.15,uncertainty is too high
R05324,-60.6,13.7,7.0,0.1,298.15,
R05325,,,7.0,0.1,298.15,uncertainty is too high
R05326,8.6,11.7,7.0,0.1,298.15,
R05328,-0.8,5.2,7.0,0.1,298.15,
R05329,,,7.0,0.1,298.15,uncertainty is too high
R05330,26.7,41.4,7.0,0.1,298.15,
R05331,-105.5,40.7,7.0,0.1,298.15,
R05332,-18.6,7.7,7.0,0.1,298.15,
R05333,,,7.0,0.1,298.15,uncertainty is too high
R05334,-93.1,17.8,7.0,0.1,298.15,
R05335,5.8,15.6,7.0,0.1,298.15,
R05336,-22.3,3.7,7.0,0.1,298.15,
R05337,-0.1,31.2,7.0,0.1,298.15,
R05338,-26.4,3.3,7.0,0.1,298.15,
R05339,-14.1,3.3,7.0,0.1,298.15,
R05341,-207.7,85.1,7.0,0.1,298.15,
R05344,-469.5,9.6,7.0,0.1,298.15,
R05345,-228.1,87.0,7.0,0.1,298.15,
R05346,,,7.0,0.1,298.15,uncertainty is too high
R05347,23.1,11.1,7.0,0.1,298.15,
R05348,23.1,11.1,7.0,0.1,298.15,
R05349,6.3,49.9,7.0,0.1,298.15,
R05350,7.3,49.9,7.0,0.1,298.15,
R05351,-40.7,7.4,7.0,0.1,298.15,
R05352,20.6,10.4,7.0,0.1,298.15,
R05353,-38.2,9.6,7.0,0.1,298.15,
R05354,-25.3,20.6,7.0,0.1,298.15,
R05355,,,7.0,0.1,298.15,uncertainty is too high
R05356,7.5,10.2,7.0,0.1,298.15,
R05357,-58.0,29.4,7.0,0.1,298.15,
R05358,,,7.0,0.1,298.15,uncertainty is too high
R05359,-56.5,14.5,7.0,0.1,298.15,
R05360,-47.5,18.3,7.0,0.1,298.15,
R05361,-59.4,16.8,7.0,0.1,298.15,
R05362,-52.1,13.0,7.0,0.1,298.15,
R05363,,,7.0,0.1,298.15,uncertainty is too high
R05364,-52.1,11.0,7.0,0.1,298.15,
R05365,-50.0,18.2,7.0,0.1,298.15,
R05366,-64.5,11.3,7.0,0.1,298.15,
R05367,,,7.0,0.1,298.15,uncertainty is too high
R05368,,,7.0,0.1,298.15,uncertainty is too high
R05369,,,7.0,0.1,298.15,uncertainty is too high
R05370,,,7.0,0.1,298.15,uncertainty is too high
R05371,,,7.0,0.1,298.15,uncertainty is too high
R05372,,,7.0,0.1,298.15,uncertainty is too high
R05373,-28.1,7.0,7.0,0.1,298.15,
R05374,-18.7,10.0,7.0,0.1,298.15,
R05375,-9.8,12.1,7.0,0.1,298.15,
R05376,19.9,15.4,7.0,0.1,298.15,
R05377,-14.7,14.3,7.0,0.1,298.15,
R05378,-2.1,8.7,7.0,0.1,298.15,
R05379,,,7.0,0.1,298.15,uncertainty is too high
R05380,,,7.0,0.1,298.15,uncertainty is too high
R05381,16.5,8.9,7.0,0.1,298.15,
R05382,-37.7,16.6,7.0,0.1,298.15,
R05383,,,7.0,0.1,298.15,uncertainty is too high
R05384,,,7.0,0.1,298.15,uncertainty is too high
R05385,,,7.0,0.1,298.15,uncertainty is too high
R05386,,,7.0,0.1,298.15,uncertainty is too high
R05387,,,7.0,0.1,298.15,uncertainty is too high
R05388,,,7.0,0.1,298.15,uncertainty is too high
R05389,0.0,9.1,7.0,0.1,298.15,
R05390,,,7.0,0.1,298.15,uncertainty is too high
R05391,,,7.0,0.1,298.15,uncertainty is too high
R05392,,,7.0,0.1,298.15,uncertainty is too high
R05393,,,7.0,0.1,298.15,uncertainty is too high
R05394,,,7.0,0.1,298.15,uncertainty is too high
R05395,,,7.0,0.1,298.15,uncertainty is too high
R05396,,,7.0,0.1,298.15,uncertainty is too high
R05397,,,7.0,0.1,298.15,uncertainty is too high
R05398,-5.1,16.2,7.0,0.1,298.15,
R05399,,,7.0,0.1,298.15,uncertainty is too high
R05400,,,7.0,0.1,298.15,uncertainty is too high
R05401,,,7.0,0.1,298.15,uncertainty is too high
R05402,,,7.0,0.1,298.15,uncertainty is too high
R05403,,,7.0,0.1,298.15,uncertainty is too high
R05404,-254.6,14.9,7.0,0.1,298.15,
R05405,-249.8,12.1,7.0,0.1,298.15,
R05406,,,7.0,0.1,298.15,uncertainty is too high
R05407,,,7.0,0.1,298.15,uncertainty is too high
R05408,,,7.0,0.1,298.15,uncertainty is too high
R05409,,,7.0,0.1,298.15,uncertainty is too high
R05410,-267.3,48.9,7.0,0.1,298.15,
R05411,-259.1,24.5,7.0,0.1,298.15,
R05412,-341.0,47.0,7.0,0.1,298.15,
R05413,,,7.0,0.1,298.15,uncertainty is too high
R05414,-431.0,26.3,7.0,0.1,298.15,
R05415,-256.6,24.4,7.0,0.1,298.15,
R05416,-254.6,12.1,7.0,0.1,298.15,
R05417,-399.5,17.4,7.0,0.1,298.15,
R05418,,,7.0,0.1,298.15,uncertainty is too high
R05419,-600.0,13.2,7.0,0.1,298.15,
R05420,,,7.0,0.1,298.15,uncertainty is too high
R05421,,,7.0,0.1,298.15,uncertainty is too high
R05422,-408.5,50.4,7.0,0.1,298.15,
R05423,-329.0,57.9,7.0,0.1,298.15,
R05424,0.5,11.0,7.0,0.1,298.15,
R05425,-397.4,11.9,7.0,0.1,298.15,
R05426,-439.3,12.2,7.0,0.1,298.15,
R05427,-330.6,11.9,7.0,0.1,298.15,
R05428,-400.2,16.4,7.0,0.1,298.15,
R05429,,,7.0,0.1,298.15,uncertainty is too high
R05430,-387.7,30.3,7.0,0.1,298.15,
R05431,-485.3,38.7,7.0,0.1,298.15,
R05432,-389.7,30.3,7.0,0.1,298.15,
R05433,-487.3,38.7,7.0,0.1,298.15,
R05434,,,7.0,0.1,298.15,uncertainty is too high
R05435,-393.2,58.1,7.0,0.1,298.15,
R05436,-395.1,58.1,7.0,0.1,298.15,
R05437,-387.7,30.3,7.0,0.1,298.15,
R05438,-389.7,30.3,7.0,0.1,298.15,
R05439,,,7.0,0.1,298.15,uncertainty is too high
R05440,-399.5,15.9,7.0,0.1,298.15,
R05441,-443.4,14.3,7.0,0.1,298.15,
R05442,-395.3,12.8,7.0,0.1,298.15,
R05443,-395.3,12.8,7.0,0.1,298.15,
R05444,-436.3,11.0,7.0,0.1,298.15,
R05445,,,7.0,0.1,298.15,uncertainty is too high
R05446,,,7.0,0.1,298.15,uncertainty is too high
R05447,,,7.0,0.1,298.15,uncertainty is too high
R05448,,,7.0,0.1,298.15,uncertainty is too high
R05449,,,7.0,0.1,298.15,uncertainty is too high
R05450,-442.4,14.3,7.0,0.1,298.15,
R05451,15.9,7.0,7.0,0.1,298.15,
R05452,-9.5,11.1,7.0,0.1,298.15,
R05453,-30.7,10.8,7.0,0.1,298.15,
R05454,,,7.0,0.1,298.15,uncertainty is too high
R05455,,,7.0,0.1,298.15,uncertainty is too high
R05456,,,7.0,0.1,298.15,uncertainty is too high
R05459,,,7.0,0.1,298.15,uncertainty is too high
R05462,,,7.0,0.1,298.15,uncertainty is too high
R05463,-442.8,94.9,7.0,0.1,298.15,
R05465,-120.6,11.7,7.0,0.1,298.15,
R05466,-449.2,34.2,7.0,0.1,298.15,
R05467,2.7,25.1,7.0,0.1,298.15,
R05468,-595.8,16.4,7.0,0.1,298.15,
R05469,-523.6,30.6,7.0,0.1,298.15,
R05470,-262.9,33.6,7.0,0.1,298.15,
R05471,-24.0,33.6,7.0,0.1,298.15,
R05472,-23.5,11.6,7.0,0.1,298.15,
R05473,-621.8,10.5,7.0,0.1,298.15,
R05474,11.9,9.6,7.0,0.1,298.15,
R05475,-425.3,20.6,7.0,0.1,298.15,
R05476,,,7.0,0.1,298.15,uncertainty is too high
R05477,,,7.0,0.1,298.15,uncertainty is too high
R05478,-4.0,15.4,7.0,0.1,298.15,
R05479,163.3,14.6,7.0,0.1,298.15,
R05480,266.0,10.2,7.0,0.1,298.15,
R05481,142.1,14.4,7.0,0.1,298.15,
R05482,-181.4,18.6,7.0,0.1,298.15,
R05483,,,7.0,0.1,298.15,uncertainty is too high
R05484,,,7.0,0.1,298.15,uncertainty is too high
R05485,,,7.0,0.1,298.15,uncertainty is too high
R05486,,,7.0,0.1,298.15,uncertainty is too high
R05487,-443.9,7.9,7.0,0.1,298.15,
R05488,-373.2,15.0,7.0,0.1,298.15,
R05489,,,7.0,0.1,298.15,uncertainty is too high
R05490,,,7.0,0.1,298.15,uncertainty is too high
R05491,,,7.0,0.1,298.15,uncertainty is too high
R05492,,,7.0,0.1,298.15,uncertainty is too high
R05493,-319.0,13.3,7.0,0.1,298.15,
R05495,-1.6,10.4,7.0,0.1,298.15,
R05496,,,7.0,0.1,298.15,uncertainty is too high
R05497,,,7.0,0.1,298.15,uncertainty is too high
R05498,,,7.0,0.1,298.15,uncertainty is too high
R05499,,,7.0,0.1,298.15,uncertainty is too high
R05500,,,7.0,0.1,298.15,uncertainty is too high
R05501,,,7.0,0.1,298.15,uncertainty is too high
R05502,,,7.0,0.1,298.15,uncertainty is too high
R05503,,,7.0,0.1,298.15,uncertainty is too high
R05504,,,7.0,0.1,298.15,uncertainty is too high
R05505,,,7.0,0.1,298.15,uncertainty is too high
R05506,-32.6,33.2,7.0,0.1,298.15,
R05507,-0.1,6.4,7.0,0.1,298.15,
R05508,3.4,30.0,7.0,0.1,298.15,
R05509,-5.0,6.6,7.0,0.1,298.15,
R05510,30.5,11.9,7.0,0.1,298.15,
R05511,,,7.0,0.1,298.15,uncertainty is too high
R05512,,,7.0,0.1,298.15,uncertainty is too high
R05515,-23.0,54.0,7.0,0.1,298.15,
R05516,0.6,21.3,7.0,0.1,298.15,
R05518,-57.4,6.1,7.0,0.1,298.15,
R05519,,,7.0,0.1,298.15,uncertainty is too high
R05520,,,7.0,0.1,298.15,uncertainty is too high
R05521,-345.5,65.5,7.0,0.1,298.15,
R05522,-345.5,63.9,7.0,0.1,298.15,
R05526,-7.3,26.6,7.0,0.1,298.15,
R05527,0.0,25.2,7.0,0.1,298.15,
R05530,14.4,51.1,7.0,0.1,298.15,
R05531,-17.4,69.8,7.0,0.1,298.15,
R05532,,,7.0,0.1,298.15,uncertainty is too high
R05533,,,7.0,0.1,298.15,uncertainty is too high
R05534,,,7.0,0.1,298.15,uncertainty is too high
R05535,,,7.0,0.1,298.15,uncertainty is too high
R05536,,,7.0,0.1,298.15,uncertainty is too high
R05537,-316.1,12.1,7.0,0.1,298.15,
R05538,10.7,38.9,7.0,0.1,298.15,
R05539,567.5,14.7,7.0,0.1,298.15,
R05540,555.3,40.4,7.0,0.1,298.15,
R05541,-424.8,55.2,7.0,0.1,298.15,
R05542,-424.8,55.2,7.0,0.1,298.15,
R05543,-113.4,60.1,7.0,0.1,298.15,
R05544,91.4,40.7,7.0,0.1,298.15,
R05545,-118.8,44.5,7.0,0.1,298.15,
R05546,72.5,40.2,7.0,0.1,298.15,
R05547,29.5,43.8,7.0,0.1,298.15,
R05548,,,7.0,0.1,298.15,uncertainty is too high
R05549,12.2,9.9,7.0,0.1,298.15,
R05551,12.3,7.2,7.0,0.1,298.15,
R05552,-4.8,5.8,7.0,0.1,298.15,
R05553,-59.1,14.3,7.0,0.1,298.15,
R05554,-35.0,10.3,7.0,0.1,298.15,
R05555,-72.9,29.7,7.0,0.1,298.15,
R05558,,,7.0,0.1,298.15,uncertainty is too high
R05559,,,7.0,0.1,298.15,uncertainty is too high
R05560,,,7.0,0.1,298.15,uncertainty is too high
R05561,,,7.0,0.1,298.15,uncertainty is too high
R05562,-81.7,14.9,7.0,0.1,298.15,
R05563,-32.7,19.7,7.0,0.1,298.15,
R05564,,,7.0,0.1,298.15,uncertainty is too high
R05565,,,7.0,0.1,298.15,uncertainty is too high
R05566,-13.7,120.8,7.0,0.1,298.15,
R05567,,,7.0,0.1,298.15,uncertainty is too high
R05568,,,7.0,0.1,298.15,uncertainty is too high
R05569,,,7.0,0.1,298.15,uncertainty is too high
R05570,,,7.0,0.1,298.15,uncertainty is too high
R05571,14.2,5.0,7.0,0.1,298.15,
R05572,,,7.0,0.1,298.15,uncertainty is too high
R05573,,,7.0,0.1,298.15,uncertainty is too high
R05574,,,7.0,0.1,298.15,uncertainty is too high
R05575,20.6,33.6,7.0,0.1,298.15,
R05576,9.6,30.2,7.0,0.1,298.15,
R05577,,,7.0,0.1,298.15,uncertainty is too high
R05578,,,7.0,0.1,298.15,uncertainty is too high
R05579,,,7.0,0.1,298.15,uncertainty is too high
R05580,,,7.0,0.1,298.15,uncertainty is too high
R05581,21.9,5.2,7.0,0.1,298.15,
R05582,-59.7,44.7,7.0,0.1,298.15,
R05583,,,7.0,0.1,298.15,uncertainty is too high
R05584,,,7.0,0.1,298.15,uncertainty is too high
R05585,24.8,32.3,7.0,0.1,298.15,
R05586,-32.6,31.2,7.0,0.1,298.15,
R05587,-26.9,33.5,7.0,0.1,298.15,
R05588,-3.2,11.3,7.0,0.1,298.15,
R05590,-10.9,10.3,7.0,0.1,298.15,
R05591,,,7.0,0.1,298.15,uncertainty is too high
R05592,44.0,35.6,7.0,0.1,298.15,
R05593,55.1,34.7,7.0,0.1,298.15,
R05594,73.7,33.7,7.0,0.1,298.15,
R05595,5.7,4.7,7.0,0.1,298.15,
R05596,,,7.0,0.1,298.15,uncertainty is too high
R05597,0.0,5.8,7.0,0.1,298.15,
R05598,-40.5,10.3,7.0,0.1,298.15,
R05599,3.3,34.3,7.0,0.1,298.15,
R05600,84.7,41.5,7.0,0.1,298.15,
R05601,-0.6,32.0,7.0,0.1,298.15,
R05602,100.2,10.4,7.0,0.1,298.15,
R05603,,,7.0,0.1,298.15,uncertainty is too high
R05604,12.5,7.2,7.0,0.1,298.15,
R05605,15.5,4.1,7.0,0.1,298.15,
R05606,-37.5,7.3,7.0,0.1,298.15,
