!MiriamID::urn:miriam:kegg.reaction,!dG0_prime (kJ/mol),!sigma[dG0] (kJ/mol),!pH,!I (mM),!T (Kelvin),!Note
R04343,568.4,4.5,6.5,0.1,298.15,
R04344,,,6.5,0.1,298.15,uncertainty is too high
R04345,,,6.5,0.1,298.15,uncertainty is too high
R04346,-18.8,16.2,6.5,0.1,298.15,
R04347,,,6.5,0.1,298.15,uncertainty is too high
R04348,,,6.5,0.1,298.15,uncertainty is too high
R04349,,,6.5,0.1,298.15,uncertainty is too high
R04350,-5.0,14.3,6.5,0.1,298.15,
R04352,,,6.5,0.1,298.15,uncertainty is too high
R04353,,,6.5,0.1,298.15,uncertainty is too high
R04354,,,6.5,0.1,298.15,uncertainty is too high
R04355,,,6.5,0.1,298.15,uncertainty is too high
R04356,,,6.5,0.1,298.15,uncertainty is too high
R04357,,,6.5,0.1,298.15,uncertainty is too high
R04358,,,6.5,0.1,298.15,uncertainty is too high
R04359,,,6.5,0.1,298.15,uncertainty is too high
R04360,,,6.5,0.1,298.15,uncertainty is too high
R04361,,,6.5,0.1,298.15,uncertainty is too high
R04362,,,6.5,0.1,298.15,uncertainty is too high
R04363,,,6.5,0.1,298.15,uncertainty is too high
R04364,21.0,10.4,6.5,0.1,298.15,
R04365,20.4,12.4,6.5,0.1,298.15,
R04366,,,6.5,0.1,298.15,uncertainty is too high
R04367,,,6.5,0.1,298.15,uncertainty is too high
R04368,,,6.5,0.1,298.15,uncertainty is too high
R04369,-24.9,11.2,6.5,0.1,298.15,
R04370,24.5,13.7,6.5,0.1,298.15,
R04371,-1.7,5.8,6.5,0.1,298.15,
R04372,-18.2,31.2,6.5,0.1,298.15,
R04373,,,6.5,0.1,298.15,uncertainty is too high
R04374,-22.1,24.5,6.5,0.1,298.15,
R04375,23.4,4.6,6.5,0.1,298.15,
R04376,-252.9,12.5,6.5,0.1,298.15,
R04377,,,6.5,0.1,298.15,uncertainty is too high
R04378,28.4,7.1,6.5,0.1,298.15,
R04379,-0.0,10.6,6.5,0.1,298.15,
R04380,-20.3,11.1,6.5,0.1,298.15,
R04382,8.5,10.9,6.5,0.1,298.15,
R04383,-2.5,5.9,6.5,0.1,298.15,
R04384,,,6.5,0.1,298.15,uncertainty is too high
R04385,,,6.5,0.1,298.15,uncertainty is too high
R04386,,,6.5,0.1,298.15,uncertainty is too high
R04387,18.4,17.9,6.5,0.1,298.15,
R04388,,,6.5,0.1,298.15,uncertainty is too high
R04389,,,6.5,0.1,298.15,uncertainty is too high
R04390,,,6.5,0.1,298.15,uncertainty is too high
R04391,-12.9,22.8,6.5,0.1,298.15,
R04392,,,6.5,0.1,298.15,uncertainty is too high
R04393,,,6.5,0.1,298.15,uncertainty is too high
R04394,,,6.5,0.1,298.15,uncertainty is too high
R04397,-51.2,9.0,6.5,0.1,298.15,
R04398,,,6.5,0.1,298.15,uncertainty is too high
R04399,3.1,9.6,6.5,0.1,298.15,
R04400,476.0,86.9,6.5,0.1,298.15,
R04401,,,6.5,0.1,298.15,uncertainty is too high
R04403,,,6.5,0.1,298.15,uncertainty is too high
R04404,,,6.5,0.1,298.15,uncertainty is too high
R04405,,,6.5,0.1,298.15,uncertainty is too high
R04409,-19.8,16.0,6.5,0.1,298.15,
R04410,-9.2,15.3,6.5,0.1,298.15,
R04411,,,6.5,0.1,298.15,uncertainty is too high
R04412,23.5,30.1,6.5,0.1,298.15,
R04413,,,6.5,0.1,298.15,uncertainty is too high
R04416,,,6.5,0.1,298.15,uncertainty is too high
R04418,-29.7,10.8,6.5,0.1,298.15,
R04419,-28.7,10.8,6.5,0.1,298.15,
R04420,-7.3,4.8,6.5,0.1,298.15,
R04421,,,6.5,0.1,298.15,uncertainty is too high
R04423,,,6.5,0.1,298.15,uncertainty is too high
R04424,-0.9,9.5,6.5,0.1,298.15,
R04425,-0.9,9.5,6.5,0.1,298.15,
R04426,23.6,8.1,6.5,0.1,298.15,
R04427,,,6.5,0.1,298.15,uncertainty is too high
R04428,-160.5,6.0,6.5,0.1,298.15,
R04429,,,6.5,0.1,298.15,uncertainty is too high
R04430,,,6.5,0.1,298.15,uncertainty is too high
R04431,,,6.5,0.1,298.15,uncertainty is too high
R04432,,,6.5,0.1,298.15,uncertainty is too high
R04433,,,6.5,0.1,298.15,uncertainty is too high
R04435,61.8,10.8,6.5,0.1,298.15,
R04436,,,6.5,0.1,298.15,uncertainty is too high
R04437,,,6.5,0.1,298.15,uncertainty is too high
R04438,-13.5,22.6,6.5,0.1,298.15,
R04439,24.5,6.5,6.5,0.1,298.15,
R04440,24.5,6.5,6.5,0.1,298.15,
R04441,-35.6,6.0,6.5,0.1,298.15,
R04443,2.1,12.4,6.5,0.1,298.15,
R04444,-29.1,12.5,6.5,0.1,298.15,
R04445,-28.1,12.5,6.5,0.1,298.15,
R04446,48.4,7.4,6.5,0.1,298.15,
R04447,-45.5,8.8,6.5,0.1,298.15,
R04448,,,6.5,0.1,298.15,uncertainty is too high
R04449,,,6.5,0.1,298.15,uncertainty is too high
R04450,,,6.5,0.1,298.15,uncertainty is too high
R04451,,,6.5,0.1,298.15,uncertainty is too high
R04452,,,6.5,0.1,298.15,uncertainty is too high
R04453,-32.7,11.1,6.5,0.1,298.15,
R04455,,,6.5,0.1,298.15,uncertainty is too high
R04456,13.2,8.7,6.5,0.1,298.15,
R04457,-78.8,27.1,6.5,0.1,298.15,
R04458,-260.1,54.1,6.5,0.1,298.15,
R04459,,,6.5,0.1,298.15,uncertainty is too high
R04460,,,6.5,0.1,298.15,uncertainty is too high
R04461,-261.2,58.7,6.5,0.1,298.15,
R04462,,,6.5,0.1,298.15,uncertainty is too high
R04463,,,6.5,0.1,298.15,uncertainty is too high
R04464,25.1,13.0,6.5,0.1,298.15,
R04466,,,6.5,0.1,298.15,uncertainty is too high
R04467,-8.3,9.6,6.5,0.1,298.15,
R04469,,,6.5,0.1,298.15,uncertainty is too high
R04470,,,6.5,0.1,298.15,uncertainty is too high
R04471,,,6.5,0.1,298.15,uncertainty is too high
R04472,,,6.5,0.1,298.15,uncertainty is too high
R04473,,,6.5,0.1,298.15,uncertainty is too high
R04474,,,6.5,0.1,298.15,uncertainty is too high
R04475,0.8,5.8,6.5,0.1,298.15,
R04476,,,6.5,0.1,298.15,uncertainty is too high
R04477,,,6.5,0.1,298.15,uncertainty is too high
R04478,3.1,9.6,6.5,0.1,298.15,
R04479,320.1,17.0,6.5,0.1,298.15,
R04480,,,6.5,0.1,298.15,uncertainty is too high
R04481,,,6.5,0.1,298.15,uncertainty is too high
R04482,-0.0,11.0,6.5,0.1,298.15,
R04483,,,6.5,0.1,298.15,uncertainty is too high
R04484,,,6.5,0.1,298.15,uncertainty is too high
R04486,,,6.5,0.1,298.15,uncertainty is too high
R04487,,,6.5,0.1,298.15,uncertainty is too high
R04488,-37.2,10.7,6.5,0.1,298.15,
R04489,131.0,18.5,6.5,0.1,298.15,
R04490,,,6.5,0.1,298.15,uncertainty is too high
R04491,,,6.5,0.1,298.15,uncertainty is too high
R04493,,,6.5,0.1,298.15,uncertainty is too high
R04494,,,6.5,0.1,298.15,uncertainty is too high
R04495,,,6.5,0.1,298.15,uncertainty is too high
R04496,,,6.5,0.1,298.15,uncertainty is too high
R04498,,,6.5,0.1,298.15,uncertainty is too high
R04500,,,6.5,0.1,298.15,uncertainty is too high
R04501,,,6.5,0.1,298.15,uncertainty is too high
R04502,,,6.5,0.1,298.15,uncertainty is too high
R04503,,,6.5,0.1,298.15,uncertainty is too high
R04504,,,6.5,0.1,298.15,uncertainty is too high
R04505,,,6.5,0.1,298.15,uncertainty is too high
R04506,,,6.5,0.1,298.15,uncertainty is too high
R04507,,,6.5,0.1,298.15,uncertainty is too high
R04509,-5.0,16.1,6.5,0.1,298.15,
R04510,-63.7,14.1,6.5,0.1,298.15,
R04511,,,6.5,0.1,298.15,uncertainty is too high
R04512,,,6.5,0.1,298.15,uncertainty is too high
R04513,,,6.5,0.1,298.15,uncertainty is too high
R04514,,,6.5,0.1,298.15,uncertainty is too high
R04515,-70.1,7.7,6.5,0.1,298.15,
R04517,23.5,29.3,6.5,0.1,298.15,
R04518,24.5,29.3,6.5,0.1,298.15,
R04519,477.1,118.3,6.5,0.1,298.15,
R04520,-20.3,78.0,6.5,0.1,298.15,
R04522,,,6.5,0.1,298.15,uncertainty is too high
R04523,,,6.5,0.1,298.15,uncertainty is too high
R04524,,,6.5,0.1,298.15,uncertainty is too high
R04525,,,6.5,0.1,298.15,uncertainty is too high
R04526,,,6.5,0.1,298.15,uncertainty is too high
R04527,,,6.5,0.1,298.15,uncertainty is too high
R04529,-25.7,24.3,6.5,0.1,298.15,
R04531,-12.7,15.1,6.5,0.1,298.15,
R04532,,,6.5,0.1,298.15,uncertainty is too high
R04533,,,6.5,0.1,298.15,uncertainty is too high
R04534,,,6.5,0.1,298.15,uncertainty is too high
R04535,,,6.5,0.1,298.15,uncertainty is too high
R04536,,,6.5,0.1,298.15,uncertainty is too high
R04537,,,6.5,0.1,298.15,uncertainty is too high
R04538,,,6.5,0.1,298.15,uncertainty is too high
R04540,,,6.5,0.1,298.15,uncertainty is too high
R04541,,,6.5,0.1,298.15,uncertainty is too high
R04542,,,6.5,0.1,298.15,uncertainty is too high
R04543,,,6.5,0.1,298.15,uncertainty is too high
R04544,,,6.5,0.1,298.15,uncertainty is too high
R04545,,,6.5,0.1,298.15,uncertainty is too high
R04546,,,6.5,0.1,298.15,uncertainty is too high
R04547,,,6.5,0.1,298.15,uncertainty is too high
R04548,,,6.5,0.1,298.15,uncertainty is too high
R04549,-20.8,44.0,6.5,0.1,298.15,
R04550,,,6.5,0.1,298.15,uncertainty is too high
R04552,5.7,3.4,6.5,0.1,298.15,
R04553,,,6.5,0.1,298.15,uncertainty is too high
R04555,,,6.5,0.1,298.15,uncertainty is too high
R04556,66.1,37.6,6.5,0.1,298.15,
R04557,67.0,37.6,6.5,0.1,298.15,
R04558,,,6.5,0.1,298.15,uncertainty is too high
R04559,11.3,5.8,6.5,0.1,298.15,
R04560,4.5,5.8,6.5,0.1,298.15,
R04562,,,6.5,0.1,298.15,uncertainty is too high
R04563,,,6.5,0.1,298.15,uncertainty is too high
R04564,,,6.5,0.1,298.15,uncertainty is too high
R04565,-53.6,33.3,6.5,0.1,298.15,
R04566,,,6.5,0.1,298.15,uncertainty is too high
R04567,,,6.5,0.1,298.15,uncertainty is too high
R04568,,,6.5,0.1,298.15,uncertainty is too high
R04570,-373.9,11.2,6.5,0.1,298.15,
R04571,,,6.5,0.1,298.15,uncertainty is too high
R04573,-27.0,48.7,6.5,0.1,298.15,
R04575,,,6.5,0.1,298.15,uncertainty is too high
R04576,,,6.5,0.1,298.15,uncertainty is too high
R04577,,,6.5,0.1,298.15,uncertainty is too high
R04578,,,6.5,0.1,298.15,uncertainty is too high
R04579,,,6.5,0.1,298.15,uncertainty is too high
R04580,,,6.5,0.1,298.15,uncertainty is too high
R04581,-12.9,123.6,6.5,0.1,298.15,
R04582,,,6.5,0.1,298.15,uncertainty is too high
R04583,,,6.5,0.1,298.15,uncertainty is too high
R04584,,,6.5,0.1,298.15,uncertainty is too high
R04586,,,6.5,0.1,298.15,uncertainty is too high
R04587,-6.9,3.5,6.5,0.1,298.15,
R04588,,,6.5,0.1,298.15,uncertainty is too high
R04589,,,6.5,0.1,298.15,uncertainty is too high
R04590,,,6.5,0.1,298.15,uncertainty is too high
R04591,-59.2,10.1,6.5,0.1,298.15,
R04592,,,6.5,0.1,298.15,uncertainty is too high
R04593,15.5,16.0,6.5,0.1,298.15,
R04594,-15.3,17.3,6.5,0.1,298.15,
R04596,,,6.5,0.1,298.15,uncertainty is too high
R04597,,,6.5,0.1,298.15,uncertainty is too high
R04598,,,6.5,0.1,298.15,uncertainty is too high
R04599,,,6.5,0.1,298.15,uncertainty is too high
R04600,,,6.5,0.1,298.15,uncertainty is too high
R04601,,,6.5,0.1,298.15,uncertainty is too high
R04602,,,6.5,0.1,298.15,uncertainty is too high
R04603,,,6.5,0.1,298.15,uncertainty is too high
R04604,,,6.5,0.1,298.15,uncertainty is too high
R04606,-19.5,77.7,6.5,0.1,298.15,
R04607,,,6.5,0.1,298.15,uncertainty is too high
R04608,-2.9,27.7,6.5,0.1,298.15,
R04609,25.6,26.2,6.5,0.1,298.15,
R04610,,,6.5,0.1,298.15,uncertainty is too high
R04611,0.2,47.9,6.5,0.1,298.15,
R04613,,,6.5,0.1,298.15,uncertainty is too high
R04615,,,6.5,0.1,298.15,uncertainty is too high
R04616,-292.4,26.5,6.5,0.1,298.15,
R04617,-27.0,49.1,6.5,0.1,298.15,
R04618,,,6.5,0.1,298.15,uncertainty is too high
R04619,-12.1,23.5,6.5,0.1,298.15,
R04620,,,6.5,0.1,298.15,uncertainty is too high
R04621,,,6.5,0.1,298.15,uncertainty is too high
R04622,,,6.5,0.1,298.15,uncertainty is too high
R04623,10.2,43.0,6.5,0.1,298.15,
R04630,,,6.5,0.1,298.15,uncertainty is too high
R04631,,,6.5,0.1,298.15,uncertainty is too high
R04632,,,6.5,0.1,298.15,uncertainty is too high
R04633,,,6.5,0.1,298.15,uncertainty is too high
R04634,,,6.5,0.1,298.15,uncertainty is too high
R04635,,,6.5,0.1,298.15,uncertainty is too high
R04636,,,6.5,0.1,298.15,uncertainty is too high
R04638,,,6.5,0.1,298.15,uncertainty is too high
R04639,,,6.5,0.1,298.15,uncertainty is too high
R04640,,,6.5,0.1,298.15,uncertainty is too high
R04641,-23.0,31.1,6.5,0.1,298.15,
R04642,,,6.5,0.1,298.15,uncertainty is too high
R04643,,,6.5,0.1,298.15,uncertainty is too high
R04644,,,6.5,0.1,298.15,uncertainty is too high
R04645,,,6.5,0.1,298.15,uncertainty is too high
R04646,,,6.5,0.1,298.15,uncertainty is too high
R04647,,,6.5,0.1,298.15,uncertainty is too high
R04648,,,6.5,0.1,298.15,uncertainty is too high
R04649,,,6.5,0.1,298.15,uncertainty is too high
R04650,,,6.5,0.1,298.15,uncertainty is too high
R04653,,,6.5,0.1,298.15,uncertainty is too high
R04654,,,6.5,0.1,298.15,uncertainty is too high
R04656,,,6.5,0.1,298.15,uncertainty is too high
R04657,-6.7,72.0,6.5,0.1,298.15,
R04658,,,6.5,0.1,298.15,uncertainty is too high
R04659,,,6.5,0.1,298.15,uncertainty is too high
R04660,,,6.5,0.1,298.15,uncertainty is too high
R04661,,,6.5,0.1,298.15,uncertainty is too high
R04662,,,6.5,0.1,298.15,uncertainty is too high
R04665,,,6.5,0.1,298.15,uncertainty is too high
R04666,-55.1,9.5,6.5,0.1,298.15,
R04667,,,6.5,0.1,298.15,uncertainty is too high
R04670,,,6.5,0.1,298.15,uncertainty is too high
R04671,,,6.5,0.1,298.15,uncertainty is too high
R04672,,,6.5,0.1,298.15,uncertainty is too high
R04673,,,6.5,0.1,298.15,uncertainty is too high
R04674,-94.3,18.6,6.5,0.1,298.15,
R04675,,,6.5,0.1,298.15,uncertainty is too high
R04676,,,6.5,0.1,298.15,uncertainty is too high
R04678,,,6.5,0.1,298.15,uncertainty is too high
R04681,,,6.5,0.1,298.15,uncertainty is too high
R04682,,,6.5,0.1,298.15,uncertainty is too high
R04683,,,6.5,0.1,298.15,uncertainty is too high
R04684,,,6.5,0.1,298.15,uncertainty is too high
R04685,,,6.5,0.1,298.15,uncertainty is too high
R04686,0.0,19.0,6.5,0.1,298.15,
R04687,34.6,7.7,6.5,0.1,298.15,
R04688,35.6,7.7,6.5,0.1,298.15,
R04690,476.0,94.1,6.5,0.1,298.15,
R04691,,,6.5,0.1,298.15,uncertainty is too high
R04692,,,6.5,0.1,298.15,uncertainty is too high
R04693,,,6.5,0.1,298.15,uncertainty is too high
R04694,,,6.5,0.1,298.15,uncertainty is too high
R04695,,,6.5,0.1,298.15,uncertainty is too high
R04696,,,6.5,0.1,298.15,uncertainty is too high
R04697,,,6.5,0.1,298.15,uncertainty is too high
R04698,,,6.5,0.1,298.15,uncertainty is too high
R04699,-412.3,65.2,6.5,0.1,298.15,
R04700,,,6.5,0.1,298.15,uncertainty is too high
R04701,-107.1,69.5,6.5,0.1,298.15,
R04702,-446.2,79.8,6.5,0.1,298.15,
R04703,-158.4,78.4,6.5,0.1,298.15,
R04705,,,6.5,0.1,298.15,uncertainty is too high
R04706,-158.4,81.3,6.5,0.1,298.15,
R04707,,,6.5,0.1,298.15,uncertainty is too high
R04708,-446.2,82.4,6.5,0.1,298.15,
R04709,,,6.5,0.1,298.15,uncertainty is too high
R04710,,,6.5,0.1,298.15,uncertainty is too high
R04711,,,6.5,0.1,298.15,uncertainty is too high
R04713,,,6.5,0.1,298.15,uncertainty is too high
R04714,,,6.5,0.1,298.15,uncertainty is too high
R04715,,,6.5,0.1,298.15,uncertainty is too high
R04716,,,6.5,0.1,298.15,uncertainty is too high
R04717,,,6.5,0.1,298.15,uncertainty is too high
R04718,,,6.5,0.1,298.15,uncertainty is too high
R04719,,,6.5,0.1,298.15,uncertainty is too high
R04720,,,6.5,0.1,298.15,uncertainty is too high
R04721,,,6.5,0.1,298.15,uncertainty is too high
R04722,,,6.5,0.1,298.15,uncertainty is too high
R04723,,,6.5,0.1,298.15,uncertainty is too high
R04724,,,6.5,0.1,298.15,uncertainty is too high
R04725,,,6.5,0.1,298.15,uncertainty is too high
R04726,,,6.5,0.1,298.15,uncertainty is too high
R04727,,,6.5,0.1,298.15,uncertainty is too high
R04728,3.1,86.9,6.5,0.1,298.15,
R04729,,,6.5,0.1,298.15,uncertainty is too high
R04730,,,6.5,0.1,298.15,uncertainty is too high
R04731,-32.4,15.7,6.5,0.1,298.15,
R04732,14.8,19.2,6.5,0.1,298.15,
R04733,,,6.5,0.1,298.15,uncertainty is too high
R04734,,,6.5,0.1,298.15,uncertainty is too high
R04736,0.0,16.9,6.5,0.1,298.15,
R04737,23.5,39.2,6.5,0.1,298.15,
R04738,0.5,39.9,6.5,0.1,298.15,
R04739,23.5,37.4,6.5,0.1,298.15,
R04740,0.5,38.1,6.5,0.1,298.15,
R04741,23.5,35.7,6.5,0.1,298.15,
R04742,32.8,35.3,6.5,0.1,298.15,
R04743,23.5,34.2,6.5,0.1,298.15,
R04744,0.5,34.9,6.5,0.1,298.15,
R04745,23.5,32.8,6.5,0.1,298.15,
R04746,0.5,33.6,6.5,0.1,298.15,
R04747,32.8,32.6,6.5,0.1,298.15,
R04748,27.7,2.9,6.5,0.1,298.15,
R04749,1.0,5.8,6.5,0.1,298.15,
R04751,42.3,32.8,6.5,0.1,298.15,
R04753,67.1,35.3,6.5,0.1,298.15,
R04754,43.4,35.7,6.5,0.1,298.15,
R04756,0.0,39.8,6.5,0.1,298.15,
R04758,,,6.5,0.1,298.15,uncertainty is too high
R04759,,,6.5,0.1,298.15,uncertainty is too high
R04760,,,6.5,0.1,298.15,uncertainty is too high
R04761,,,6.5,0.1,298.15,uncertainty is too high
R04762,,,6.5,0.1,298.15,uncertainty is too high
R04763,,,6.5,0.1,298.15,uncertainty is too high
R04764,,,6.5,0.1,298.15,uncertainty is too high
R04768,-158.4,86.4,6.5,0.1,298.15,
R04769,,,6.5,0.1,298.15,uncertainty is too high
R04770,,,6.5,0.1,298.15,uncertainty is too high
R04771,,,6.5,0.1,298.15,uncertainty is too high
R04772,,,6.5,0.1,298.15,uncertainty is too high
R04773,,,6.5,0.1,298.15,uncertainty is too high
R04774,,,6.5,0.1,298.15,uncertainty is too high
R04775,,,6.5,0.1,298.15,uncertainty is too high
R04776,-18.8,33.8,6.5,0.1,298.15,
R04777,-19.6,33.5,6.5,0.1,298.15,
R04779,-10.5,4.3,6.5,0.1,298.15,
R04780,-14.4,4.3,6.5,0.1,298.15,
R04781,3.1,9.6,6.5,0.1,298.15,
R04782,,,6.5,0.1,298.15,uncertainty is too high
R04783,-13.4,3.5,6.5,0.1,298.15,
R04784,-70.1,7.7,6.5,0.1,298.15,
R04785,,,6.5,0.1,298.15,uncertainty is too high
R04786,,,6.5,0.1,298.15,uncertainty is too high
R04787,,,6.5,0.1,298.15,uncertainty is too high
R04789,,,6.5,0.1,298.15,uncertainty is too high
R04790,,,6.5,0.1,298.15,uncertainty is too high
R04791,,,6.5,0.1,298.15,uncertainty is too high
R04792,,,6.5,0.1,298.15,uncertainty is too high
R04794,,,6.5,0.1,298.15,uncertainty is too high
R04795,,,6.5,0.1,298.15,uncertainty is too high
R04798,,,6.5,0.1,298.15,uncertainty is too high
R04799,,,6.5,0.1,298.15,uncertainty is too high
R04800,,,6.5,0.1,298.15,uncertainty is too high
R04801,-207.7,82.1,6.5,0.1,298.15,
R04803,,,6.5,0.1,298.15,uncertainty is too high
R04804,6.8,5.8,6.5,0.1,298.15,
R04805,,,6.5,0.1,298.15,uncertainty is too high
R04806,,,6.5,0.1,298.15,uncertainty is too high
R04807,,,6.5,0.1,298.15,uncertainty is too high
R04808,,,6.5,0.1,298.15,uncertainty is too high
R04809,,,6.5,0.1,298.15,uncertainty is too high
R04810,,,6.5,0.1,298.15,uncertainty is too high
R04811,,,6.5,0.1,298.15,uncertainty is too high
R04812,,,6.5,0.1,298.15,uncertainty is too high
R04813,,,6.5,0.1,298.15,uncertainty is too high
R04817,,,6.5,0.1,298.15,uncertainty is too high
R04818,,,6.5,0.1,298.15,uncertainty is too high
R04819,,,6.5,0.1,298.15,uncertainty is too high
R04823,,,6.5,0.1,298.15,uncertainty is too high
R04824,,,6.5,0.1,298.15,uncertainty is too high
R04825,,,6.5,0.1,298.15,uncertainty is too high
R04826,,,6.5,0.1,298.15,uncertainty is too high
R04827,,,6.5,0.1,298.15,uncertainty is too high
R04829,,,6.5,0.1,298.15,uncertainty is too high
R04830,,,6.5,0.1,298.15,uncertainty is too high
R04831,,,6.5,0.1,298.15,uncertainty is too high
R04832,,,6.5,0.1,298.15,uncertainty is too high
R04833,,,6.5,0.1,298.15,uncertainty is too high
R04834,,,6.5,0.1,298.15,uncertainty is too high
R04835,,,6.5,0.1,298.15,uncertainty is too high
R04836,,,6.5,0.1,298.15,uncertainty is too high
R04837,,,6.5,0.1,298.15,uncertainty is too high
R04838,,,6.5,0.1,298.15,uncertainty is too high
R04840,,,6.5,0.1,298.15,uncertainty is too high
R04842,,,6.5,0.1,298.15,uncertainty is too high
R04843,,,6.5,0.1,298.15,uncertainty is too high
R04844,,,6.5,0.1,298.15,uncertainty is too high
R04845,,,6.5,0.1,298.15,uncertainty is too high
R04846,,,6.5,0.1,298.15,uncertainty is too high
R04847,,,6.5,0.1,298.15,uncertainty is too high
R04849,,,6.5,0.1,298.15,uncertainty is too high
R04850,,,6.5,0.1,298.15,uncertainty is too high
R04852,,,6.5,0.1,298.15,uncertainty is too high
R04853,,,6.5,0.1,298.15,uncertainty is too high
R04854,,,6.5,0.1,298.15,uncertainty is too high
R04855,,,6.5,0.1,298.15,uncertainty is too high
R04856,,,6.5,0.1,298.15,uncertainty is too high
R04857,-4.4,18.3,6.5,0.1,298.15,
R04858,,,6.5,0.1,298.15,uncertainty is too high
R04859,,,6.5,0.1,298.15,uncertainty is too high
R04860,,,6.5,0.1,298.15,uncertainty is too high
R04861,,,6.5,0.1,298.15,uncertainty is too high
R04862,25.2,5.2,6.5,0.1,298.15,
R04863,,,6.5,0.1,298.15,uncertainty is too high
R04864,,,6.5,0.1,298.15,uncertainty is too high
R04866,,,6.5,0.1,298.15,uncertainty is too high
R04867,,,6.5,0.1,298.15,uncertainty is too high
R04868,,,6.5,0.1,298.15,uncertainty is too high
R04869,,,6.5,0.1,298.15,uncertainty is too high
R04870,-92.2,13.8,6.5,0.1,298.15,
R04872,,,6.5,0.1,298.15,uncertainty is too high
R04874,-16.1,17.0,6.5,0.1,298.15,
R04875,4.1,12.9,6.5,0.1,298.15,
R04876,-23.6,15.9,6.5,0.1,298.15,
R04877,,,6.5,0.1,298.15,uncertainty is too high
R04878,,,6.5,0.1,298.15,uncertainty is too high
R04879,283.1,14.0,6.5,0.1,298.15,
R04880,25.9,16.6,6.5,0.1,298.15,
R04881,,,6.5,0.1,298.15,uncertainty is too high
R04882,-31.2,16.7,6.5,0.1,298.15,
R04883,-30.2,16.7,6.5,0.1,298.15,
R04884,,,6.5,0.1,298.15,uncertainty is too high
R04885,39.9,30.9,6.5,0.1,298.15,
R04886,,,6.5,0.1,298.15,uncertainty is too high
R04887,,,6.5,0.1,298.15,uncertainty is too high
R04888,-31.2,17.4,6.5,0.1,298.15,
R04889,-30.2,17.4,6.5,0.1,298.15,
R04890,-94.4,19.1,6.5,0.1,298.15,
R04891,-31.2,17.2,6.5,0.1,298.15,
R04892,-30.2,17.2,6.5,0.1,298.15,
R04893,-94.4,18.9,6.5,0.1,298.15,
R04894,-87.9,21.1,6.5,0.1,298.15,
R04895,-0.6,7.3,6.5,0.1,298.15,
R04899,204.2,9.4,6.5,0.1,298.15,
R04900,,,6.5,0.1,298.15,uncertainty is too high
R04901,10.0,53.9,6.5,0.1,298.15,
R04902,-446.2,58.6,6.5,0.1,298.15,
R04903,-31.2,20.8,6.5,0.1,298.15,
R04904,-167.5,22.3,6.5,0.1,298.15,
R04905,,,6.5,0.1,298.15,uncertainty is too high
R04906,-153.9,29.6,6.5,0.1,298.15,
R04907,-209.5,20.7,6.5,0.1,298.15,
R04909,24.0,19.2,6.5,0.1,298.15,
R04910,-67.0,16.8,6.5,0.1,298.15,
R04911,-29.1,18.0,6.5,0.1,298.15,
R04913,,,6.5,0.1,298.15,uncertainty is too high
R04914,-116.7,19.3,6.5,0.1,298.15,
R04915,-322.0,18.9,6.5,0.1,298.15,
R04916,-32.4,14.9,6.5,0.1,298.15,
R04917,-31.4,14.9,6.5,0.1,298.15,
R04918,14.2,16.5,6.5,0.1,298.15,
R04919,26.9,30.1,6.5,0.1,298.15,
R04920,,,6.5,0.1,298.15,uncertainty is too high
R04921,,,6.5,0.1,298.15,uncertainty is too high
R04922,,,6.5,0.1,298.15,uncertainty is too high
R04923,,,6.5,0.1,298.15,uncertainty is too high
R04924,,,6.5,0.1,298.15,uncertainty is too high
R04925,122.9,31.3,6.5,0.1,298.15,
R04927,,,6.5,0.1,298.15,uncertainty is too high
R04928,,,6.5,0.1,298.15,uncertainty is too high
R04929,,,6.5,0.1,298.15,uncertainty is too high
R04930,,,6.5,0.1,298.15,uncertainty is too high
R04931,,,6.5,0.1,298.15,uncertainty is too high
R04932,,,6.5,0.1,298.15,uncertainty is too high
R04933,,,6.5,0.1,298.15,uncertainty is too high
R04934,,,6.5,0.1,298.15,uncertainty is too high
R04935,,,6.5,0.1,298.15,uncertainty is too high
R04936,,,6.5,0.1,298.15,uncertainty is too high
R04937,-210.0,3.6,6.5,0.1,298.15,
R04938,-221.6,3.2,6.5,0.1,298.15,
R04939,,,6.5,0.1,298.15,uncertainty is too high
R04940,,,6.5,0.1,298.15,uncertainty is too high
R04941,,,6.5,0.1,298.15,uncertainty is too high
R04942,,,6.5,0.1,298.15,uncertainty is too high
R04943,,,6.5,0.1,298.15,uncertainty is too high
R04944,,,6.5,0.1,298.15,uncertainty is too high
R04945,,,6.5,0.1,298.15,uncertainty is too high
R04946,,,6.5,0.1,298.15,uncertainty is too high
R04947,,,6.5,0.1,298.15,uncertainty is too high
R04948,,,6.5,0.1,298.15,uncertainty is too high
R04949,,,6.5,0.1,298.15,uncertainty is too high
R04950,,,6.5,0.1,298.15,uncertainty is too high
R04951,,,6.5,0.1,298.15,uncertainty is too high
R04952,,,6.5,0.1,298.15,uncertainty is too high
R04953,,,6.5,0.1,298.15,uncertainty is too high
R04954,,,6.5,0.1,298.15,uncertainty is too high
R04955,,,6.5,0.1,298.15,uncertainty is too high
R04956,,,6.5,0.1,298.15,uncertainty is too high
R04957,,,6.5,0.1,298.15,uncertainty is too high
R04958,,,6.5,0.1,298.15,uncertainty is too high
