!MiriamID::urn:miriam:kegg.reaction,!dG0_prime (kJ/mol),!sigma[dG0] (kJ/mol),!pH,!I (mM),!T (Kelvin),!Note
R05437,-365.7,30.3,5.0,0.1,298.15,
R05438,-368.5,30.3,5.0,0.1,298.15,
R05439,,,5.0,0.1,298.15,uncertainty is too high
R05440,-411.3,15.9,5.0,0.1,298.15,
R05441,-455.6,14.3,5.0,0.1,298.15,
R05442,-407.1,12.8,5.0,0.1,298.15,
R05443,-407.1,12.8,5.0,0.1,298.15,
R05444,-448.1,11.0,5.0,0.1,298.15,
R05445,,,5.0,0.1,298.15,uncertainty is too high
R05446,,,5.0,0.1,298.15,uncertainty is too high
R05447,,,5.0,0.1,298.15,uncertainty is too high
R05448,,,5.0,0.1,298.15,uncertainty is too high
R05449,,,5.0,0.1,298.15,uncertainty is too high
R05450,-454.1,14.3,5.0,0.1,298.15,
R05451,14.9,7.0,5.0,0.1,298.15,
R05452,-11.0,11.1,5.0,0.1,298.15,
R05453,-21.3,10.8,5.0,0.1,298.15,
R05454,,,5.0,0.1,298.15,uncertainty is too high
R05455,,,5.0,0.1,298.15,uncertainty is too high
R05456,,,5.0,0.1,298.15,uncertainty is too high
R05459,,,5.0,0.1,298.15,uncertainty is too high
R05462,,,5.0,0.1,298.15,uncertainty is too high
R05463,-453.3,94.9,5.0,0.1,298.15,
R05465,-111.7,11.7,5.0,0.1,298.15,
R05466,-451.6,34.2,5.0,0.1,298.15,
R05467,11.2,25.1,5.0,0.1,298.15,
R05468,-598.3,16.4,5.0,0.1,298.15,
R05469,-526.0,30.6,5.0,0.1,298.15,
R05470,-217.2,33.6,5.0,0.1,298.15,
R05471,-36.3,33.6,5.0,0.1,298.15,
R05472,22.0,11.6,5.0,0.1,298.15,
R05473,-576.2,10.5,5.0,0.1,298.15,
R05474,-11.0,9.6,5.0,0.1,298.15,
R05475,-424.8,20.6,5.0,0.1,298.15,
R05476,,,5.0,0.1,298.15,uncertainty is too high
R05477,,,5.0,0.1,298.15,uncertainty is too high
R05478,-4.0,15.4,5.0,0.1,298.15,
R05479,174.8,14.6,5.0,0.1,298.15,
R05480,231.8,10.2,5.0,0.1,298.15,
R05481,85.2,14.4,5.0,0.1,298.15,
R05482,-253.1,18.6,5.0,0.1,298.15,
R05483,,,5.0,0.1,298.15,uncertainty is too high
R05484,,,5.0,0.1,298.15,uncertainty is too high
R05485,,,5.0,0.1,298.15,uncertainty is too high
R05486,,,5.0,0.1,298.15,uncertainty is too high
R05487,-455.4,7.9,5.0,0.1,298.15,
R05488,-419.8,15.0,5.0,0.1,298.15,
R05489,,,5.0,0.1,298.15,uncertainty is too high
R05490,,,5.0,0.1,298.15,uncertainty is too high
R05491,,,5.0,0.1,298.15,uncertainty is too high
R05492,,,5.0,0.1,298.15,uncertainty is too high
R05493,-318.9,13.3,5.0,0.1,298.15,
R05495,21.2,10.4,5.0,0.1,298.15,
R05496,,,5.0,0.1,298.15,uncertainty is too high
R05497,,,5.0,0.1,298.15,uncertainty is too high
R05498,,,5.0,0.1,298.15,uncertainty is too high
R05499,,,5.0,0.1,298.15,uncertainty is too high
R05500,,,5.0,0.1,298.15,uncertainty is too high
R05501,,,5.0,0.1,298.15,uncertainty is too high
R05502,,,5.0,0.1,298.15,uncertainty is too high
R05503,,,5.0,0.1,298.15,uncertainty is too high
R05504,,,5.0,0.1,298.15,uncertainty is too high
R05505,,,5.0,0.1,298.15,uncertainty is too high
R05506,-32.3,33.2,5.0,0.1,298.15,
R05507,0.4,6.4,5.0,0.1,298.15,
R05508,3.6,30.0,5.0,0.1,298.15,
R05509,-4.8,6.6,5.0,0.1,298.15,
R05510,41.8,11.9,5.0,0.1,298.15,
R05511,,,5.0,0.1,298.15,uncertainty is too high
R05512,,,5.0,0.1,298.15,uncertainty is too high
R05515,-34.9,54.0,5.0,0.1,298.15,
R05516,0.6,21.3,5.0,0.1,298.15,
R05518,-57.4,6.1,5.0,0.1,298.15,
R05519,,,5.0,0.1,298.15,uncertainty is too high
R05520,,,5.0,0.1,298.15,uncertainty is too high
R05521,-368.3,65.5,5.0,0.1,298.15,
R05522,-368.3,63.9,5.0,0.1,298.15,
R05526,-19.6,26.6,5.0,0.1,298.15,
R05527,0.0,25.2,5.0,0.1,298.15,
R05530,11.6,51.1,5.0,0.1,298.15,
R05531,-14.0,69.8,5.0,0.1,298.15,
R05532,,,5.0,0.1,298.15,uncertainty is too high
R05533,,,5.0,0.1,298.15,uncertainty is too high
R05534,,,5.0,0.1,298.15,uncertainty is too high
R05535,,,5.0,0.1,298.15,uncertainty is too high
R05536,,,5.0,0.1,298.15,uncertainty is too high
R05537,-352.2,12.1,5.0,0.1,298.15,
R05538,11.4,38.9,5.0,0.1,298.15,
R05539,476.3,14.7,5.0,0.1,298.15,
R05540,556.7,40.4,5.0,0.1,298.15,
R05541,-424.8,55.2,5.0,0.1,298.15,
R05542,-424.8,55.2,5.0,0.1,298.15,
R05543,-113.3,60.1,5.0,0.1,298.15,
R05544,92.8,40.7,5.0,0.1,298.15,
R05545,-97.4,44.5,5.0,0.1,298.15,
R05546,60.1,40.2,5.0,0.1,298.15,
R05547,29.4,43.8,5.0,0.1,298.15,
R05548,,,5.0,0.1,298.15,uncertainty is too high
R05549,12.2,9.9,5.0,0.1,298.15,
R05551,12.9,7.2,5.0,0.1,298.15,
R05552,-4.8,5.8,5.0,0.1,298.15,
R05553,-48.3,14.3,5.0,0.1,298.15,
R05554,-33.1,10.3,5.0,0.1,298.15,
R05555,-69.5,29.7,5.0,0.1,298.15,
R05558,,,5.0,0.1,298.15,uncertainty is too high
R05559,,,5.0,0.1,298.15,uncertainty is too high
R05560,,,5.0,0.1,298.15,uncertainty is too high
R05561,,,5.0,0.1,298.15,uncertainty is too high
R05562,-93.1,14.9,5.0,0.1,298.15,
R05563,-32.8,19.7,5.0,0.1,298.15,
R05564,,,5.0,0.1,298.15,uncertainty is too high
R05565,,,5.0,0.1,298.15,uncertainty is too high
R05566,-10.6,120.8,5.0,0.1,298.15,
R05567,,,5.0,0.1,298.15,uncertainty is too high
R05568,,,5.0,0.1,298.15,uncertainty is too high
R05569,,,5.0,0.1,298.15,uncertainty is too high
R05570,,,5.0,0.1,298.15,uncertainty is too high
R05571,27.3,5.0,5.0,0.1,298.15,
R05572,,,5.0,0.1,298.15,uncertainty is too high
R05573,,,5.0,0.1,298.15,uncertainty is too high
R05574,,,5.0,0.1,298.15,uncertainty is too high
R05575,32.6,33.6,5.0,0.1,298.15,
R05576,22.0,30.2,5.0,0.1,298.15,
R05577,,,5.0,0.1,298.15,uncertainty is too high
R05578,,,5.0,0.1,298.15,uncertainty is too high
R05579,,,5.0,0.1,298.15,uncertainty is too high
R05580,,,5.0,0.1,298.15,uncertainty is too high
R05581,33.9,5.2,5.0,0.1,298.15,
R05582,-45.6,44.7,5.0,0.1,298.15,
R05583,,,5.0,0.1,298.15,uncertainty is too high
R05584,,,5.0,0.1,298.15,uncertainty is too high
R05585,-9.3,32.3,5.0,0.1,298.15,
R05586,-32.3,31.2,5.0,0.1,298.15,
R05587,-26.2,33.5,5.0,0.1,298.15,
R05588,-2.7,11.3,5.0,0.1,298.15,
R05590,-1.7,10.3,5.0,0.1,298.15,
R05591,,,5.0,0.1,298.15,uncertainty is too high
R05592,56.4,35.6,5.0,0.1,298.15,
R05593,67.5,34.7,5.0,0.1,298.15,
R05594,86.3,33.7,5.0,0.1,298.15,
R05595,7.8,4.7,5.0,0.1,298.15,
R05596,,,5.0,0.1,298.15,uncertainty is too high
R05597,2.3,5.8,5.0,0.1,298.15,
R05598,-43.2,10.3,5.0,0.1,298.15,
R05599,3.4,34.3,5.0,0.1,298.15,
R05600,84.9,41.5,5.0,0.1,298.15,
R05601,-0.5,32.0,5.0,0.1,298.15,
R05602,100.3,10.4,5.0,0.1,298.15,
R05603,,,5.0,0.1,298.15,uncertainty is too high
R05604,24.4,7.2,5.0,0.1,298.15,
R05605,15.5,4.1,5.0,0.1,298.15,
R05606,-37.4,7.3,5.0,0.1,298.15,
R05607,28.8,3.4,5.0,0.1,298.15,
R05608,-41.9,6.5,5.0,0.1,298.15,
R05609,38.1,11.5,5.0,0.1,298.15,
R05610,-15.6,4.3,5.0,0.1,298.15,
R05611,69.5,75.8,5.0,0.1,298.15,
R05612,-69.5,58.3,5.0,0.1,298.15,
R05613,-69.5,48.7,5.0,0.1,298.15,
R05614,,,5.0,0.1,298.15,uncertainty is too high
R05615,-72.4,78.3,5.0,0.1,298.15,
R05616,-72.4,59.3,5.0,0.1,298.15,
R05617,-2204.5,58.3,5.0,0.1,298.15,
R05618,,,5.0,0.1,298.15,uncertainty is too high
R05619,,,5.0,0.1,298.15,uncertainty is too high
R05620,-13.2,31.5,5.0,0.1,298.15,
R05621,-358.7,20.5,5.0,0.1,298.15,
R05622,-360.1,20.5,5.0,0.1,298.15,
R05623,-214.4,8.3,5.0,0.1,298.15,
R05625,,,5.0,0.1,298.15,uncertainty is too high
R05626,-9.7,104.2,5.0,0.1,298.15,
R05627,-21.8,104.8,5.0,0.1,298.15,
R05629,7.0,135.1,5.0,0.1,298.15,
R05630,7.0,134.9,5.0,0.1,298.15,
R05631,,,5.0,0.1,298.15,uncertainty is too high
R05632,-476.6,29.3,5.0,0.1,298.15,
R05633,-8.4,5.8,5.0,0.1,298.15,
R05634,3.4,20.3,5.0,0.1,298.15,
R05635,,,5.0,0.1,298.15,uncertainty is too high
R05636,-40.8,6.7,5.0,0.1,298.15,
R05637,,,5.0,0.1,298.15,uncertainty is too high
R05639,,,5.0,0.1,298.15,uncertainty is too high
R05640,,,5.0,0.1,298.15,uncertainty is too high
R05641,,,5.0,0.1,298.15,uncertainty is too high
R05642,74.9,33.4,5.0,0.1,298.15,
R05643,-16.6,10.9,5.0,0.1,298.15,
R05644,-14.8,8.4,5.0,0.1,298.15,
R05645,1.4,4.5,5.0,0.1,298.15,
R05646,-0.6,6.2,5.0,0.1,298.15,
R05647,-14.4,6.5,5.0,0.1,298.15,
R05648,10.1,25.9,5.0,0.1,298.15,
R05649,-13.7,25.7,5.0,0.1,298.15,
R05650,-360.1,46.2,5.0,0.1,298.15,
R05651,,,5.0,0.1,298.15,uncertainty is too high
R05652,,,5.0,0.1,298.15,uncertainty is too high
R05653,-406.7,61.3,5.0,0.1,298.15,
R05654,-380.7,62.1,5.0,0.1,298.15,
R05655,-454.2,45.0,5.0,0.1,298.15,
R05656,-73.4,63.3,5.0,0.1,298.15,
R05657,,,5.0,0.1,298.15,uncertainty is too high
R05658,12.6,63.7,5.0,0.1,298.15,
R05659,-45.1,30.7,5.0,0.1,298.15,
R05661,-8.4,4.4,5.0,0.1,298.15,
R05662,-8.4,130.8,5.0,0.1,298.15,
R05663,-12.4,11.1,5.0,0.1,298.15,
R05664,-12.5,11.1,5.0,0.1,298.15,
R05665,-411.9,16.4,5.0,0.1,298.15,
R05666,-204.2,9.3,5.0,0.1,298.15,
R05668,17.3,7.9,5.0,0.1,298.15,
R05669,-211.0,12.3,5.0,0.1,298.15,
R05670,240.4,10.8,5.0,0.1,298.15,
R05671,129.3,15.1,5.0,0.1,298.15,
R05672,-15.0,19.1,5.0,0.1,298.15,
R05673,,,5.0,0.1,298.15,uncertainty is too high
R05674,,,5.0,0.1,298.15,uncertainty is too high
R05675,876.7,34.3,5.0,0.1,298.15,
R05676,,,5.0,0.1,298.15,uncertainty is too high
R05677,-5.2,36.3,5.0,0.1,298.15,
R05678,32.4,12.3,5.0,0.1,298.15,
R05679,32.1,2.9,5.0,0.1,298.15,
R05680,33.5,2.9,5.0,0.1,298.15,
R05681,34.3,6.0,5.0,0.1,298.15,
R05682,19.6,5.7,5.0,0.1,298.15,
R05683,32.4,5.3,5.0,0.1,298.15,
R05684,33.8,5.4,5.0,0.1,298.15,
R05685,34.9,6.2,5.0,0.1,298.15,
R05686,36.3,6.2,5.0,0.1,298.15,
R05687,31.9,22.0,5.0,0.1,298.15,
R05688,35.4,5.4,5.0,0.1,298.15,
R05689,,,5.0,0.1,298.15,uncertainty is too high
R05690,,,5.0,0.1,298.15,uncertainty is too high
R05691,,,5.0,0.1,298.15,uncertainty is too high
R05692,,,5.0,0.1,298.15,uncertainty is too high
R05693,,,5.0,0.1,298.15,uncertainty is too high
R05694,,,5.0,0.1,298.15,uncertainty is too high
R05695,-274.8,17.5,5.0,0.1,298.15,
R05696,-116.3,10.2,5.0,0.1,298.15,
R05697,-158.4,13.4,5.0,0.1,298.15,
R05698,-120.2,8.8,5.0,0.1,298.15,
R05699,-13.9,17.3,5.0,0.1,298.15,
R05700,-7.6,2.7,5.0,0.1,298.15,
R05701,-6.2,2.8,5.0,0.1,298.15,
R05702,72.5,15.9,5.0,0.1,298.15,
R05703,,,5.0,0.1,298.15,uncertainty is too high
R05704,,,5.0,0.1,298.15,uncertainty is too high
R05705,33.1,5.9,5.0,0.1,298.15,
R05706,34.5,5.9,5.0,0.1,298.15,
R05707,12.7,33.8,5.0,0.1,298.15,
R05708,,,5.0,0.1,298.15,uncertainty is too high
R05711,,,5.0,0.1,298.15,uncertainty is too high
R05712,,,5.0,0.1,298.15,uncertainty is too high
R05713,,,5.0,0.1,298.15,uncertainty is too high
R05714,37.6,6.0,5.0,0.1,298.15,
R05715,29.6,54.1,5.0,0.1,298.15,
R05716,31.0,54.1,5.0,0.1,298.15,
R05717,16.3,7.6,5.0,0.1,298.15,
R05718,,,5.0,0.1,298.15,uncertainty is too high
R05719,-313.9,18.9,5.0,0.1,298.15,
R05720,-356.8,16.1,5.0,0.1,298.15,
R05721,,,5.0,0.1,298.15,uncertainty is too high
R05722,-449.2,45.0,5.0,0.1,298.15,
R05723,-507.9,54.9,5.0,0.1,298.15,
R05724,-477.5,20.1,5.0,0.1,298.15,
R05725,-478.9,20.1,5.0,0.1,298.15,
R05727,,,5.0,0.1,298.15,uncertainty is too high
R05728,,,5.0,0.1,298.15,uncertainty is too high
R05729,-431.2,9.7,5.0,0.1,298.15,
R05730,-431.2,9.7,5.0,0.1,298.15,
R05731,,,5.0,0.1,298.15,uncertainty is too high
R05732,,,5.0,0.1,298.15,uncertainty is too high
R05733,,,5.0,0.1,298.15,uncertainty is too high
R05734,,,5.0,0.1,298.15,uncertainty is too high
R05735,-12.3,8.2,5.0,0.1,298.15,
R05736,,,5.0,0.1,298.15,uncertainty is too high
R05737,,,5.0,0.1,298.15,uncertainty is too high
R05738,,,5.0,0.1,298.15,uncertainty is too high
R05739,,,5.0,0.1,298.15,uncertainty is too high
R05740,,,5.0,0.1,298.15,uncertainty is too high
R05741,,,5.0,0.1,298.15,uncertainty is too high
R05742,,,5.0,0.1,298.15,uncertainty is too high
R05743,,,5.0,0.1,298.15,uncertainty is too high
R05744,,,5.0,0.1,298.15,uncertainty is too high
R05745,,,5.0,0.1,298.15,uncertainty is too high
R05746,,,5.0,0.1,298.15,uncertainty is too high
R05747,,,5.0,0.1,298.15,uncertainty is too high
R05748,,,5.0,0.1,298.15,uncertainty is too high
R05749,-52.7,35.7,5.0,0.1,298.15,
R05750,-52.7,35.7,5.0,0.1,298.15,
R05751,,,5.0,0.1,298.15,uncertainty is too high
R05752,,,5.0,0.1,298.15,uncertainty is too high
R05753,,,5.0,0.1,298.15,uncertainty is too high
R05754,,,5.0,0.1,298.15,uncertainty is too high
R05755,,,5.0,0.1,298.15,uncertainty is too high
R05756,,,5.0,0.1,298.15,uncertainty is too high
R05757,,,5.0,0.1,298.15,uncertainty is too high
R05758,-26.6,4.3,5.0,0.1,298.15,
R05759,,,5.0,0.1,298.15,uncertainty is too high
R05760,,,5.0,0.1,298.15,uncertainty is too high
R05761,,,5.0,0.1,298.15,uncertainty is too high
R05762,,,5.0,0.1,298.15,uncertainty is too high
R05763,,,5.0,0.1,298.15,uncertainty is too high
R05764,,,5.0,0.1,298.15,uncertainty is too high
R05765,,,5.0,0.1,298.15,uncertainty is too high
R05766,,,5.0,0.1,298.15,uncertainty is too high
R05767,10.2,3.4,5.0,0.1,298.15,
R05768,-9.6,8.1,5.0,0.1,298.15,
R05769,-57.8,16.2,5.0,0.1,298.15,
R05771,,,5.0,0.1,298.15,uncertainty is too high
R05772,-0.5,36.5,5.0,0.1,298.15,
R05773,-0.6,35.4,5.0,0.1,298.15,
R05774,,,5.0,0.1,298.15,uncertainty is too high
R05775,,,5.0,0.1,298.15,uncertainty is too high
R05776,,,5.0,0.1,298.15,uncertainty is too high
R05777,,,5.0,0.1,298.15,uncertainty is too high
R05778,-503.2,12.2,5.0,0.1,298.15,
R05779,-13.9,41.7,5.0,0.1,298.15,
R05780,,,5.0,0.1,298.15,uncertainty is too high
R05781,,,5.0,0.1,298.15,uncertainty is too high
R05782,,,5.0,0.1,298.15,uncertainty is too high
R05783,-12.3,10.4,5.0,0.1,298.15,
R05784,,,5.0,0.1,298.15,uncertainty is too high
R05788,,,5.0,0.1,298.15,uncertainty is too high
R05789,,,5.0,0.1,298.15,uncertainty is too high
R05790,-16.5,6.6,5.0,0.1,298.15,
R05791,-17.3,7.0,5.0,0.1,298.15,
R05792,,,5.0,0.1,298.15,uncertainty is too high
R05793,,,5.0,0.1,298.15,uncertainty is too high
R05794,,,5.0,0.1,298.15,uncertainty is too high
R05795,,,5.0,0.1,298.15,uncertainty is too high
R05796,,,5.0,0.1,298.15,uncertainty is too high
R05797,,,5.0,0.1,298.15,uncertainty is too high
R05798,,,5.0,0.1,298.15,uncertainty is too high
R05799,-10.2,41.7,5.0,0.1,298.15,
R05800,-6.3,33.8,5.0,0.1,298.15,
R05801,-12.5,36.1,5.0,0.1,298.15,
R05802,,,5.0,0.1,298.15,uncertainty is too high
R05803,,,5.0,0.1,298.15,uncertainty is too high
R05804,-4.4,0.9,5.0,0.1,298.15,
R05805,1.2,1.4,5.0,0.1,298.15,
R05806,,,5.0,0.1,298.15,uncertainty is too high
R05807,,,5.0,0.1,298.15,uncertainty is too high
R05808,,,5.0,0.1,298.15,uncertainty is too high
R05809,,,5.0,0.1,298.15,uncertainty is too high
R05810,,,5.0,0.1,298.15,uncertainty is too high
R05811,,,5.0,0.1,298.15,uncertainty is too high
R05812,,,5.0,0.1,298.15,uncertainty is too high
R05813,,,5.0,0.1,298.15,uncertainty is too high
R05814,,,5.0,0.1,298.15,uncertainty is too high
R05815,,,5.0,0.1,298.15,uncertainty is too high
R05816,-383.5,2.3,5.0,0.1,298.15,
R05817,-16.2,138.4,5.0,0.1,298.15,
R05818,3.2,138.5,5.0,0.1,298.15,
R05819,7.1,123.6,5.0,0.1,298.15,
R05820,,,5.0,0.1,298.15,uncertainty is too high
R05821,-467.2,8.7,5.0,0.1,298.15,
R05822,-511.0,12.5,5.0,0.1,298.15,
R05823,46.0,7.2,5.0,0.1,298.15,
R05824,,,5.0,0.1,298.15,uncertainty is too high
R05825,,,5.0,0.1,298.15,uncertainty is too high
R05826,,,5.0,0.1,298.15,uncertainty is too high
R05827,,,5.0,0.1,298.15,uncertainty is too high
R05828,,,5.0,0.1,298.15,uncertainty is too high
R05829,,,5.0,0.1,298.15,uncertainty is too high
R05830,,,5.0,0.1,298.15,uncertainty is too high
R05831,31.5,2.7,5.0,0.1,298.15,
R05832,-421.7,65.9,5.0,0.1,298.15,
R05833,-367.4,40.3,5.0,0.1,298.15,
R05834,,,5.0,0.1,298.15,uncertainty is too high
R05835,,,5.0,0.1,298.15,uncertainty is too high
R05836,,,5.0,0.1,298.15,uncertainty is too high
R05837,3.4,8.3,5.0,0.1,298.15,
R05838,-225.8,10.6,5.0,0.1,298.15,
R05839,0.5,7.2,5.0,0.1,298.15,
R05840,607.3,11.3,5.0,0.1,298.15,
R05841,-13.1,33.2,5.0,0.1,298.15,
R05842,18.4,7.4,5.0,0.1,298.15,
R05843,-368.1,47.7,5.0,0.1,298.15,
R05844,54.2,51.1,5.0,0.1,298.15,
R05845,,,5.0,0.1,298.15,uncertainty is too high
R05846,,,5.0,0.1,298.15,uncertainty is too high
R05847,,,5.0,0.1,298.15,uncertainty is too high
R05848,,,5.0,0.1,298.15,uncertainty is too high
R05849,,,5.0,0.1,298.15,uncertainty is too high
R05850,-0.5,2.6,5.0,0.1,298.15,
R05852,,,5.0,0.1,298.15,uncertainty is too high
R05853,,,5.0,0.1,298.15,uncertainty is too high
R05854,,,5.0,0.1,298.15,uncertainty is too high
R05855,,,5.0,0.1,298.15,uncertainty is too high
R05856,,,5.0,0.1,298.15,uncertainty is too high
R05857,,,5.0,0.1,298.15,uncertainty is too high
R05858,,,5.0,0.1,298.15,uncertainty is too high
R05859,,,5.0,0.1,298.15,uncertainty is too high
R05860,,,5.0,0.1,298.15,uncertainty is too high
R05861,-95.6,8.6,5.0,0.1,298.15,
R05862,-85.7,12.7,5.0,0.1,298.15,
R05863,-92.6,12.2,5.0,0.1,298.15,
R05864,-0.5,5.9,5.0,0.1,298.15,
R05865,-31.7,9.2,5.0,0.1,298.15,
R05866,,,5.0,0.1,298.15,uncertainty is too high
R05867,,,5.0,0.1,298.15,uncertainty is too high
R05868,,,5.0,0.1,298.15,uncertainty is too high
R05869,,,5.0,0.1,298.15,uncertainty is too high
R05870,,,5.0,0.1,298.15,uncertainty is too high
R05871,,,5.0,0.1,298.15,uncertainty is too high
R05872,,,5.0,0.1,298.15,uncertainty is too high
R05873,,,5.0,0.1,298.15,uncertainty is too high
R05874,,,5.0,0.1,298.15,uncertainty is too high
R05875,6.9,5.9,5.0,0.1,298.15,
R05876,,,5.0,0.1,298.15,uncertainty is too high
R05877,,,5.0,0.1,298.15,uncertainty is too high
R05878,,,5.0,0.1,298.15,uncertainty is too high
R05879,,,5.0,0.1,298.15,uncertainty is too high
R05880,,,5.0,0.1,298.15,uncertainty is too high
R05881,,,5.0,0.1,298.15,uncertainty is too high
R05882,,,5.0,0.1,298.15,uncertainty is too high
R05884,-74.7,11.3,5.0,0.1,298.15,
R05885,,,5.0,0.1,298.15,uncertainty is too high
R05886,,,5.0,0.1,298.15,uncertainty is too high
R05887,17.1,69.4,5.0,0.1,298.15,
R05888,66.2,104.1,5.0,0.1,298.15,
R05889,17.1,69.4,5.0,0.1,298.15,
R05890,66.2,104.1,5.0,0.1,298.15,
R05891,,,5.0,0.1,298.15,uncertainty is too high
R05892,,,5.0,0.1,298.15,uncertainty is too high
R05893,,,5.0,0.1,298.15,uncertainty is too high
R05894,,,5.0,0.1,298.15,uncertainty is too high
R05895,,,5.0,0.1,298.15,uncertainty is too high
R05896,,,5.0,0.1,298.15,uncertainty is too high
R05897,,,5.0,0.1,298.15,uncertainty is too high
R05898,95.8,70.6,5.0,0.1,298.15,
R05899,-157.1,76.2,5.0,0.1,298.15,
R05900,,,5.0,0.1,298.15,uncertainty is too high
R06046,,,5.0,0.1,298.15,uncertainty is too high
R06047,-8.2,110.6,5.0,0.1,298.15,
R06048,-57.8,19.0,5.0,0.1,298.15,
R06054,,,5.0,0.1,298.15,uncertainty is too high
R06063,-136.6,32.3,5.0,0.1,298.15,
R06064,-136.6,32.3,5.0,0.1,298.15,
R06117,18.2,24.8,5.0,0.1,298.15,
R06119,-421.7,26.1,5.0,0.1,298.15,
R06120,-175.2,19.5,5.0,0.1,298.15,
R06124,,,5.0,0.1,298.15,uncertainty is too high
R06126,36.5,3.6,5.0,0.1,298.15,
R06131,,,5.0,0.1,298.15,uncertainty is too high
R06132,,,5.0,0.1,298.15,uncertainty is too high
R06133,,,5.0,0.1,298.15,uncertainty is too high
R06134,,,5.0,0.1,298.15,uncertainty is too high
R06137,,,5.0,0.1,298.15,uncertainty is too high
R06146,,,5.0,0.1,298.15,uncertainty is too high
R06154,-78.5,10.6,5.0,0.1,298.15,
R06166,,,5.0,0.1,298.15,uncertainty is too high
R06171,-2.5,4.3,5.0,0.1,298.15,
R06178,650.7,118.4,5.0,0.1,298.15,
R06180,41.4,6.6,5.0,0.1,298.15,
R06194,,,5.0,0.1,298.15,uncertainty is too high
R06195,,,5.0,0.1,298.15,uncertainty is too high
R06196,,,5.0,0.1,298.15,uncertainty is too high
R06223,-165.6,43.1,5.0,0.1,298.15,
R06254,-688.8,97.4,5.0,0.1,298.15,
R06255,-676.2,55.5,5.0,0.1,298.15,
R06256,-22.6,81.3,5.0,0.1,298.15,
R06257,251.6,62.1,5.0,0.1,298.15,
R06265,,,5.0,0.1,298.15,uncertainty is too high
R06266,,,5.0,0.1,298.15,uncertainty is too high
R06267,,,5.0,0.1,298.15,uncertainty is too high
R06268,,,5.0,0.1,298.15,uncertainty is too high
R06269,,,5.0,0.1,298.15,uncertainty is too high
R06270,,,5.0,0.1,298.15,uncertainty is too high
R06271,,,5.0,0.1,298.15,uncertainty is too high
R06272,,,5.0,0.1,298.15,uncertainty is too high
R06282,,,5.0,0.1,298.15,uncertainty is too high
R06284,,,5.0,0.1,298.15,uncertainty is too high
R06286,,,5.0,0.1,298.15,uncertainty is too high
R06287,,,5.0,0.1,298.15,uncertainty is too high
R06288,,,5.0,0.1,298.15,uncertainty is too high
R06291,,,5.0,0.1,298.15,uncertainty is too high
R06292,,,5.0,0.1,298.15,uncertainty is too high
R06293,,,5.0,0.1,298.15,uncertainty is too high
R06294,,,5.0,0.1,298.15,uncertainty is too high
R06295,,,5.0,0.1,298.15,uncertainty is too high
R06296,,,5.0,0.1,298.15,uncertainty is too high
R06297,,,5.0,0.1,298.15,uncertainty is too high
R06298,,,5.0,0.1,298.15,uncertainty is too high
R06299,,,5.0,0.1,298.15,uncertainty is too high
R06300,,,5.0,0.1,298.15,uncertainty is too high
R06301,,,5.0,0.1,298.15,uncertainty is too high
R06302,,,5.0,0.1,298.15,uncertainty is too high
R06303,,,5.0,0.1,298.15,uncertainty is too high
R06304,,,5.0,0.1,298.15,uncertainty is too high
R06305,,,5.0,0.1,298.15,uncertainty is too high
R06306,,,5.0,0.1,298.15,uncertainty is too high
R06307,,,5.0,0.1,298.15,uncertainty is too high
R06308,,,5.0,0.1,298.15,uncertainty is too high
R06309,,,5.0,0.1,298.15,uncertainty is too high
R06310,,,5.0,0.1,298.15,uncertainty is too high
R06311,,,5.0,0.1,298.15,uncertainty is too high
R06312,,,5.0,0.1,298.15,uncertainty is too high
R06313,,,5.0,0.1,298.15,uncertainty is too high
R06314,,,5.0,0.1,298.15,uncertainty is too high
R06315,,,5.0,0.1,298.15,uncertainty is too high
R06316,,,5.0,0.1,298.15,uncertainty is too high
R06317,,,5.0,0.1,298.15,uncertainty is too high
R06318,,,5.0,0.1,298.15,uncertainty is too high
R06319,,,5.0,0.1,298.15,uncertainty is too high
R06320,,,5.0,0.1,298.15,uncertainty is too high
R06321,1585.1,40.7,5.0,0.1,298.15,
R06322,,,5.0,0.1,298.15,uncertainty is too high
R06323,,,5.0,0.1,298.15,uncertainty is too high
R06324,,,5.0,0.1,298.15,uncertainty is too high
R06325,,,5.0,0.1,298.15,uncertainty is too high
R06326,,,5.0,0.1,298.15,uncertainty is too high
R06327,,,5.0,0.1,298.15,uncertainty is too high
R06328,,,5.0,0.1,298.15,uncertainty is too high
R06329,,,5.0,0.1,298.15,uncertainty is too high
R06330,,,5.0,0.1,298.15,uncertainty is too high
R06331,,,5.0,0.1,298.15,uncertainty is too high
R06332,,,5.0,0.1,298.15,uncertainty is too high
R06333,,,5.0,0.1,298.15,uncertainty is too high
R06334,,,5.0,0.1,298.15,uncertainty is too high
R06335,,,5.0,0.1,298.15,uncertainty is too high
R06336,,,5.0,0.1,298.15,uncertainty is too high
R06337,,,5.0,0.1,298.15,uncertainty is too high
R06338,,,5.0,0.1,298.15,uncertainty is too high
R06339,,,5.0,0.1,298.15,uncertainty is too high
R06340,,,5.0,0.1,298.15,uncertainty is too high
R06341,,,5.0,0.1,298.15,uncertainty is too high
R06342,,,5.0,0.1,298.15,uncertainty is too high
